,Casualty Severity
251,Assistance
252,Slight
253,Slight
254,Slight
255,Assistance
256,Assistance
257,Slight
258,Assistance
259,Slight
260,Assistance
261,Slight
262,Assistance
263,Slight
264,Assistance
265,Slight
266,Slight
267,Assistance
268,Assistance
269,Assistance
270,Assistance
271,Slight
272,Slight
273,Assistance
274,Slight
275,Assistance
276,Slight
277,Slight
278,Assistance
279,Slight
280,Assistance
281,Assistance
282,Slight
283,Assistance
284,Assistance
285,Slight
286,Assistance
287,Assistance
288,Slight
289,Assistance
290,Assistance
291,Slight
292,Slight
293,Slight
294,Slight
295,Slight
296,Assistance
297,Slight
298,Slight
299,Assistance
300,Slight
301,Assistance
302,Assistance
303,Assistance
304,Assistance
305,Assistance
306,Assistance
307,Slight
308,Slight
309,Slight
310,Assistance
311,Assistance
312,Assistance
313,Slight
314,Slight
315,Slight
316,Slight
317,Assistance
318,Slight
319,Slight
320,Assistance
321,Slight
322,Slight
323,Slight
324,Slight
325,Slight
326,Slight
327,Slight
328,Slight
329,Slight
330,Slight
331,Assistance
332,Slight
333,Slight
334,Assistance
335,Slight
336,Assistance
337,Assistance
338,Assistance
339,Slight
340,Slight
341,Slight
342,Assistance
343,Assistance
344,Slight
345,Slight
346,Slight
347,Assistance
348,Assistance
349,Slight
350,Assistance
351,Slight
352,Assistance
353,Slight
354,Assistance
355,Assistance
356,Assistance
357,Slight
358,Slight
359,Slight
360,Slight
361,Assistance
362,Assistance
363,Slight
364,Slight
365,Slight
366,Slight
367,Slight
368,Slight
369,Slight
370,Slight
371,Slight
372,Slight
373,Slight
374,Assistance
375,Slight
376,Slight
377,Slight
378,Slight
379,Slight
380,Assistance
381,Assistance
382,Slight
383,Assistance
384,Assistance
385,Assistance
386,Assistance
387,Slight
388,Assistance
389,Assistance
390,Slight
391,Assistance
392,Slight
393,Slight
394,Assistance
395,Assistance
396,Assistance
397,Slight
398,Slight
399,Slight
400,Assistance
401,Slight
402,Assistance
403,Slight
404,Slight
405,Assistance
406,Slight
407,Slight
408,Slight
409,Slight
410,Assistance
411,Assistance
412,Assistance
413,Assistance
414,Assistance
415,Slight
416,Assistance
417,Slight
418,Assistance
419,Assistance
420,Assistance
421,Assistance
422,Slight
423,Assistance
424,Slight
425,Slight
426,Slight
427,Assistance
428,Slight
429,Slight
430,Assistance
431,Slight
432,Assistance
433,Slight
434,Assistance
435,Slight
436,Assistance
437,Slight
438,Slight
439,Slight
440,Slight
441,Assistance
442,Assistance
443,Slight
444,Assistance
445,Slight
446,Assistance
447,Assistance
448,Slight
449,Slight
450,Slight
451,Assistance
452,Assistance
453,Assistance
454,Slight
455,Slight
456,Assistance
457,Slight
458,Assistance
459,Assistance
460,Assistance
461,Slight
462,Assistance
463,Slight
464,Slight
465,Slight
466,Assistance
467,Slight
468,Assistance
469,Assistance
470,Assistance
471,Slight
472,Assistance
473,Assistance
474,Slight
475,Assistance
476,Assistance
477,Assistance
478,Assistance
479,Slight
480,Assistance
481,Slight
482,Slight
483,Slight
484,Slight
485,Slight
486,Slight
487,Assistance
488,Assistance
489,Assistance
490,Assistance
491,Slight
492,Assistance
493,Slight
494,Assistance
495,Assistance
496,Assistance
497,Slight
498,Slight
499,Assistance
500,Slight
501,Assistance
502,Assistance
503,Assistance
504,Slight
505,Slight
506,Assistance
507,Slight
508,Slight
509,Slight
510,Assistance
511,Slight
512,Slight
513,Slight
514,Assistance
515,Slight
516,Slight
517,Assistance
518,Slight
519,Assistance
520,Slight
521,Slight
522,Assistance
523,Slight
524,Slight
525,Slight
526,Assistance
527,Assistance
528,Slight
529,Assistance
530,Slight
531,Slight
532,Slight
533,Slight
534,Slight
535,Assistance
536,Slight
537,Assistance
538,Slight
539,Slight
540,Assistance
541,Slight
542,Assistance
543,Assistance
544,Slight
545,Assistance
546,Slight
547,Slight
548,Assistance
549,Assistance
550,Slight
551,Slight
552,Slight
553,Assistance
554,Slight
555,Assistance
556,Slight
557,Assistance
558,Assistance
559,Slight
560,Assistance
561,Assistance
562,Assistance
563,Slight
564,Slight
565,Slight
566,Assistance
567,Slight
568,Assistance
569,Slight
570,Assistance
571,Slight
572,Slight
573,Slight
574,Slight
575,Assistance
576,Assistance
577,Slight
578,Slight
579,Slight
580,Slight
581,Assistance
582,Assistance
583,Slight
584,Assistance
585,Assistance
586,Slight
587,Slight
588,Slight
589,Slight
590,Assistance
591,Slight
592,Assistance
593,Assistance
594,Assistance
595,Slight
596,Slight
597,Assistance
598,Slight
599,Assistance
600,Assistance
601,Slight
602,Assistance
603,Slight
604,Slight
605,Slight
606,Slight
607,Assistance
608,Assistance
609,Slight
610,Assistance
611,Assistance
612,Assistance
613,Assistance
614,Assistance
615,Slight
616,Assistance
617,Assistance
618,Slight
619,Assistance
620,Slight
621,Assistance
622,Assistance
623,Slight
624,Slight
625,Slight
626,Assistance
627,Assistance
628,Slight
629,Assistance
630,Assistance
631,Slight
632,Slight
633,Assistance
634,Slight
635,Assistance
636,Slight
637,Slight
638,Slight
639,Assistance
640,Assistance
641,Slight
642,Slight
643,Slight
644,Assistance
645,Slight
646,Assistance
647,Slight
648,Slight
649,Slight
650,Slight
651,Assistance
652,Assistance
653,Assistance
654,Slight
655,Assistance
656,Slight
657,Slight
658,Assistance
659,Assistance
660,Slight
661,Assistance
662,Slight
663,Slight
664,Assistance
665,Assistance
666,Slight
667,Slight
668,Slight
669,Assistance
670,Slight
671,Assistance
672,Assistance
673,Slight
674,Assistance
675,Assistance
676,Assistance
677,Slight
678,Slight
679,Slight
680,Assistance
681,Assistance
682,Assistance
683,Assistance
684,Assistance
685,Assistance
686,Assistance
687,Slight
688,Slight
689,Slight
690,Slight
691,Slight
692,Assistance
693,Slight
694,Slight
695,Assistance
696,Slight
697,Assistance
698,Assistance
699,Assistance
700,Assistance
701,Assistance
702,Slight
703,Slight
704,Slight
705,Slight
706,Slight
707,Slight
708,Assistance
709,Assistance
710,Slight
711,Assistance
712,Slight
713,Assistance
714,Assistance
715,Slight
716,Slight
717,Slight
718,Slight
719,Assistance
720,Slight
721,Slight
722,Assistance
723,Slight
724,Assistance
725,Slight
726,Slight
727,Slight
728,Assistance
729,Assistance
730,Assistance
731,Slight
732,Slight
733,Assistance
734,Assistance
735,Assistance
736,Slight
737,Slight
738,Slight
739,Slight
740,Slight
741,Assistance
742,Assistance
743,Assistance
744,Slight
745,Assistance
746,Slight
747,Slight
748,Slight
749,Slight
750,Slight
751,Slight
752,Slight
753,Slight
754,Assistance
755,Assistance
756,Assistance
757,Slight
758,Assistance
759,Slight
760,Assistance
761,Slight
762,Slight
763,Assistance
764,Slight
765,Slight
766,Assistance
767,Assistance
768,Slight
769,Slight
770,Assistance
771,Slight
772,Slight
773,Slight
774,Slight
775,Slight
776,Assistance
777,Assistance
778,Slight
779,Slight
780,Assistance
781,Slight
782,Assistance
783,Assistance
784,Slight
785,Slight
786,Assistance
787,Assistance
788,Slight
789,Slight
790,Assistance
791,Slight
792,Slight
793,Slight
794,Slight
795,Slight
796,Slight
797,Slight
798,Assistance
799,Slight
800,Slight
801,Slight
802,Slight
803,Slight
804,Assistance
805,Slight
806,Assistance
807,Slight
808,Slight
809,Assistance
810,Assistance
811,Slight
812,Assistance
813,Assistance
814,Assistance
815,Slight
816,Assistance
817,Slight
818,Slight
819,Assistance
820,Slight
821,Slight
822,Slight
823,Slight
824,Slight
825,Slight
826,Slight
827,Slight
828,Assistance
829,Slight
830,Slight
831,Slight
832,Assistance
833,Slight
834,Slight
835,Assistance
836,Assistance
837,Slight
838,Assistance
839,Assistance
840,Slight
841,Assistance
842,Slight
843,Assistance
844,Assistance
845,Assistance
846,Assistance
847,Assistance
848,Assistance
849,Slight
850,Assistance
851,Slight
852,Assistance
853,Slight
854,Assistance
855,Slight
856,Slight
857,Slight
858,Slight
859,Slight
860,Assistance
861,Assistance
862,Slight
863,Slight
864,Slight
865,Assistance
866,Slight
867,Assistance
868,Assistance
869,Slight
870,Assistance
871,Assistance
872,Slight
873,Slight
874,Slight
875,Slight
876,Assistance
877,Assistance
878,Slight
879,Assistance
880,Slight
881,Assistance
882,Slight
883,Slight
884,Slight
885,Slight
886,Slight
887,Slight
888,Slight
889,Slight
890,Slight
891,Assistance
892,Slight
893,Slight
894,Slight
895,Slight
896,Slight
897,Slight
898,Assistance
899,Assistance
900,Assistance
901,Assistance
902,Slight
903,Slight
904,Assistance
905,Slight
906,Assistance
907,Slight
908,Slight
909,Assistance
910,Slight
911,Slight
912,Assistance
913,Assistance
914,Slight
915,Slight
916,Assistance
917,Slight
918,Slight
919,Slight
920,Slight
921,Assistance
922,Slight
923,Assistance
924,Slight
925,Slight
926,Assistance
927,Slight
928,Assistance
929,Slight
930,Slight
931,Slight
932,Slight
933,Assistance
934,Slight
935,Slight
936,Assistance
937,Assistance
938,Slight
939,Assistance
940,Assistance
941,Slight
942,Slight
943,Assistance
944,Slight
945,Assistance
946,Slight
947,Assistance
948,Slight
949,Assistance
950,Slight
951,Assistance
952,Assistance
953,Assistance
954,Assistance
955,Slight
956,Slight
957,Assistance
958,Slight
959,Slight
960,Slight
961,Slight
962,Slight
963,Assistance
964,Slight
965,Assistance
966,Slight
967,Slight
968,Slight
969,Slight
970,Assistance
971,Assistance
972,Slight
973,Slight
974,Slight
975,Assistance
976,Slight
977,Assistance
978,Slight
979,Assistance
980,Assistance
981,Slight
982,Slight
983,Assistance
984,Slight
985,Slight
986,Slight
987,Assistance
988,Assistance
989,Slight
990,Slight
991,Slight
992,Assistance
993,Slight
994,Assistance
995,Assistance
996,Slight
997,Slight
998,Slight
999,Slight
1000,Assistance
1001,Slight
1002,Assistance
1003,Assistance
1004,Assistance
1005,Slight
1006,Assistance
1007,Assistance
1008,Assistance
1009,Assistance
1010,Assistance
1011,Slight
1012,Assistance
1013,Assistance
1014,Assistance
1015,Assistance
1016,Slight
1017,Slight
1018,Assistance
1019,Assistance
1020,Assistance
1021,Assistance
1022,Slight
1023,Assistance
1024,Assistance
1025,Assistance
1026,Assistance
1027,Slight
1028,Assistance
1029,Slight
1030,Assistance
1031,Slight
1032,Slight
1033,Assistance
1034,Slight
1035,Slight
1036,Assistance
1037,Assistance
1038,Assistance
1039,Assistance
1040,Slight
1041,Slight
1042,Assistance
1043,Assistance
1044,Assistance
1045,Slight
1046,Slight
1047,Slight
1048,Assistance
1049,Slight
1050,Slight
1051,Slight
1052,Slight
1053,Slight
1054,Slight
1055,Slight
1056,Slight
1057,Slight
1058,Slight
1059,Slight
1060,Slight
1061,Slight
1062,Assistance
1063,Slight
1064,Assistance
1065,Assistance
1066,Slight
1067,Assistance
1068,Slight
1069,Slight
1070,Assistance
1071,Assistance
1072,Slight
1073,Slight
1074,Assistance
1075,Slight
1076,Slight
1077,Slight
1078,Assistance
1079,Assistance
1080,Slight
1081,Assistance
1082,Assistance
1083,Assistance
1084,Slight
1085,Slight
1086,Assistance
1087,Slight
1088,Slight
1089,Assistance
1090,Slight
1091,Slight
1092,Assistance
1093,Slight
1094,Slight
1095,Slight
1096,Slight
1097,Slight
1098,Slight
1099,Slight
1100,Assistance
1101,Slight
1102,Assistance
1103,Assistance
1104,Assistance
1105,Slight
1106,Slight
1107,Slight
1108,Assistance
1109,Slight
1110,Assistance
1111,Assistance
1112,Slight
1113,Slight
1114,Assistance
1115,Assistance
1116,Assistance
1117,Slight
1118,Assistance
1119,Assistance
1120,Slight
1121,Slight
1122,Slight
1123,Slight
1124,Slight
1125,Slight
1126,Assistance
1127,Assistance
1128,Slight
1129,Slight
1130,Slight
1131,Slight
1132,Assistance
1133,Assistance
1134,Slight
1135,Slight
1136,Slight
1137,Slight
1138,Slight
1139,Slight
1140,Assistance
1141,Assistance
1142,Slight
1143,Slight
1144,Slight
1145,Assistance
1146,Assistance
1147,Assistance
1148,Assistance
1149,Slight
1150,Slight
1151,Slight
1152,Slight
1153,Slight
1154,Slight
1155,Slight
1156,Assistance
1157,Assistance
1158,Slight
1159,Assistance
1160,Assistance
1161,Slight
1162,Slight
1163,Assistance
1164,Assistance
1165,Slight
1166,Slight
1167,Slight
1168,Slight
1169,Slight
1170,Assistance
1171,Slight
1172,Assistance
1173,Assistance
1174,Slight
1175,Assistance
1176,Slight
1177,Assistance
1178,Slight
1179,Slight
1180,Assistance
1181,Slight
1182,Slight
1183,Assistance
1184,Slight
1185,Assistance
1186,Slight
1187,Assistance
1188,Slight
1189,Slight
1190,Assistance
1191,Assistance
1192,Assistance
1193,Assistance
1194,Slight
1195,Slight
1196,Slight
1197,Assistance
1198,Assistance
1199,Assistance
1200,Slight
1201,Slight
1202,Assistance
1203,Slight
1204,Assistance
1205,Slight
1206,Slight
1207,Slight
1208,Slight
1209,Slight
1210,Slight
1211,Slight
1212,Slight
1213,Assistance
1214,Assistance
1215,Assistance
1216,Assistance
1217,Slight
1218,Assistance
1219,Slight
1220,Slight
1221,Slight
1222,Assistance
1223,Slight
1224,Slight
1225,Slight
1226,Slight
1227,Slight
1228,Assistance
1229,Slight
1230,Slight
1231,Assistance
1232,Slight
1233,Assistance
1234,Slight
1235,Assistance
1236,Slight
1237,Slight
1238,Assistance
1239,Slight
1240,Slight
1241,Slight
1242,Assistance
1243,Slight
1244,Assistance
1245,Slight
1246,Assistance
1247,Assistance
1248,Assistance
1249,Slight
1250,Slight
1251,Assistance
1252,Slight
1253,Assistance
1254,Slight
1255,Slight
1256,Slight
1257,Slight
1258,Assistance
1259,Slight
1260,Assistance
1261,Slight
1262,Slight
1263,Assistance
1264,Assistance
1265,Slight
1266,Slight
1267,Slight
1268,Slight
1269,Slight
1270,Slight
1271,Slight
1272,Assistance
1273,Slight
1274,Slight
1275,Assistance
1276,Slight
1277,Assistance
1278,Slight
1279,Assistance
1280,Assistance
1281,Slight
1282,Slight
1283,Assistance
1284,Slight
1285,Assistance
1286,Slight
1287,Slight
1288,Slight
1289,Assistance
1290,Assistance
1291,Slight
1292,Slight
1293,Slight
1294,Slight
1295,Slight
1296,Slight
1297,Assistance
1298,Slight
1299,Assistance
1300,Assistance
1301,Slight
1302,Assistance
1303,Assistance
1304,Slight
1305,Slight
1306,Slight
1307,Slight
1308,Slight
1309,Slight
1310,Slight
1311,Slight
1312,Slight
1313,Slight
1314,Slight
1315,Assistance
1316,Slight
1317,Slight
1318,Slight
1319,Assistance
1320,Assistance
1321,Slight
1322,Assistance
1323,Assistance
1324,Assistance
1325,Assistance
1326,Assistance
1327,Assistance
1328,Slight
1329,Assistance
1330,Slight
1331,Slight
1332,Slight
1333,Slight
1334,Slight
1335,Assistance
1336,Assistance
1337,Slight
1338,Slight
1339,Slight
1340,Slight
1341,Slight
1342,Assistance
1343,Slight
1344,Assistance
1345,Assistance
1346,Assistance
1347,Assistance
1348,Slight
1349,Assistance
1350,Assistance
1351,Slight
1352,Slight
1353,Slight
1354,Assistance
1355,Assistance
1356,Slight
1357,Assistance
1358,Slight
1359,Slight
1360,Slight
1361,Assistance
1362,Assistance
1363,Slight
1364,Slight
1365,Assistance
1366,Slight
1367,Slight
1368,Assistance
1369,Assistance
1370,Slight
1371,Slight
1372,Assistance
1373,Assistance
1374,Slight
1375,Assistance
1376,Assistance
1377,Assistance
1378,Slight
1379,Assistance
1380,Assistance
1381,Slight
1382,Assistance
1383,Slight
1384,Slight
1385,Assistance
1386,Slight
1387,Slight
1388,Slight
1389,Assistance
1390,Slight
1391,Slight
1392,Slight
1393,Assistance
1394,Assistance
1395,Slight
1396,Slight
1397,Assistance
1398,Slight
1399,Slight
1400,Slight
1401,Assistance
1402,Slight
1403,Assistance
1404,Assistance
1405,Slight
1406,Slight
1407,Assistance
1408,Slight
1409,Slight
1410,Slight
1411,Slight
1412,Slight
1413,Assistance
1414,Assistance
1415,Slight
1416,Assistance
1417,Slight
1418,Assistance
1419,Slight
1420,Assistance
1421,Assistance
1422,Assistance
1423,Assistance
1424,Slight
1425,Slight
1426,Assistance
1427,Slight
1428,Assistance
1429,Slight
1430,Slight
1431,Slight
1432,Slight
1433,Assistance
1434,Slight
1435,Slight
1436,Slight
1437,Slight
1438,Slight
1439,Assistance
1440,Assistance
1441,Slight
1442,Slight
1443,Slight
1444,Assistance
1445,Slight
1446,Assistance
1447,Slight
1448,Assistance
1449,Slight
1450,Assistance
1451,Slight
1452,Slight
1453,Assistance
1454,Assistance
1455,Slight
1456,Slight
1457,Slight
1458,Slight
1459,Slight
1460,Slight
1461,Slight
1462,Slight
1463,Slight
1464,Slight
1465,Slight
1466,Assistance
1467,Slight
1468,Assistance
1469,Assistance
1470,Slight
1471,Assistance
1472,Assistance
1473,Slight
1474,Assistance
1475,Slight
1476,Assistance
1477,Assistance
1478,Slight
1479,Slight
1480,Assistance
1481,Slight
1482,Assistance
1483,Slight
1484,Slight
1485,Slight
1486,Slight
1487,Slight
1488,Slight
1489,Assistance
1490,Slight
1491,Assistance
1492,Slight
1493,Slight
1494,Slight
1495,Assistance
1496,Slight
1497,Slight
1498,Slight
1499,Slight
1500,Slight
1501,Slight
1502,Slight
1503,Slight
1504,Assistance
1505,Assistance
1506,Assistance
1507,Assistance
1508,Slight
1509,Assistance
1510,Assistance
1511,Assistance
1512,Slight
1513,Assistance
1514,Slight
1515,Assistance
1516,Slight
1517,Assistance
1518,Slight
1519,Slight
1520,Assistance
1521,Slight
1522,Slight
1523,Slight
1524,Assistance
1525,Slight
1526,Assistance
1527,Assistance
1528,Slight
1529,Slight
1530,Assistance
1531,Assistance
1532,Assistance
1533,Slight
1534,Slight
1535,Assistance
1536,Slight
1537,Slight
1538,Slight
1539,Assistance
1540,Slight
1541,Assistance
1542,Slight
1543,Slight
1544,Slight
1545,Slight
1546,Slight
1547,Slight
1548,Assistance
1549,Slight
1550,Slight
1551,Slight
1552,Assistance
1553,Slight
1554,Slight
1555,Slight
1556,Slight
1557,Assistance
1558,Assistance
1559,Assistance
1560,Assistance
1561,Slight
1562,Assistance
1563,Assistance
1564,Slight
1565,Assistance
1566,Assistance
1567,Assistance
1568,Assistance
1569,Assistance
1570,Slight
1571,Assistance
1572,Slight
1573,Slight
1574,Assistance
1575,Slight
1576,Slight
1577,Assistance
1578,Slight
1579,Assistance
1580,Assistance
1581,Assistance
1582,Slight
1583,Assistance
1584,Assistance
1585,Slight
1586,Assistance
1587,Assistance
1588,Assistance
1589,Slight
1590,Assistance
1591,Assistance
1592,Slight
1593,Assistance
1594,Slight
1595,Assistance
1596,Slight
1597,Slight
1598,Slight
1599,Assistance
1600,Slight
1601,Assistance
1602,Slight
1603,Assistance
1604,Slight
1605,Assistance
1606,Assistance
1607,Assistance
1608,Assistance
1609,Slight
1610,Assistance
1611,Slight
1612,Slight
1613,Assistance
1614,Slight
1615,Slight
1616,Assistance
1617,Slight
1618,Assistance
1619,Assistance
1620,Slight
1621,Slight
1622,Slight
1623,Slight
1624,Slight
1625,Assistance
1626,Assistance
1627,Slight
1628,Assistance
1629,Assistance
1630,Assistance
1631,Assistance
1632,Slight
1633,Assistance
1634,Assistance
1635,Slight
1636,Assistance
1637,Assistance
1638,Assistance
1639,Assistance
1640,Assistance
1641,Assistance
1642,Slight
1643,Slight
1644,Slight
1645,Assistance
1646,Slight
1647,Assistance
1648,Assistance
1649,Slight
1650,Assistance
1651,Assistance
1652,Assistance
1653,Assistance
1654,Assistance
1655,Slight
1656,Slight
1657,Slight
1658,Assistance
1659,Slight
1660,Slight
1661,Slight
1662,Assistance
1663,Slight
1664,Slight
1665,Assistance
1666,Assistance
1667,Slight
1668,Slight
1669,Slight
1670,Assistance
1671,Slight
1672,Slight
1673,Slight
1674,Assistance
1675,Assistance
1676,Slight
1677,Slight
1678,Assistance
1679,Slight
1680,Assistance
1681,Assistance
1682,Slight
1683,Assistance
1684,Slight
1685,Slight
1686,Slight
1687,Slight
1688,Assistance
1689,Assistance
1690,Slight
1691,Slight
1692,Assistance
1693,Slight
1694,Slight
1695,Slight
1696,Slight
1697,Slight
1698,Slight
1699,Slight
1700,Assistance
1701,Slight
1702,Slight
1703,Assistance
1704,Assistance
1705,Slight
1706,Assistance
1707,Slight
1708,Slight
1709,Slight
1710,Slight
1711,Assistance
1712,Slight
1713,Slight
1714,Slight
1715,Assistance
1716,Slight
1717,Slight
1718,Assistance
1719,Slight
1720,Assistance
1721,Slight
1722,Assistance
1723,Assistance
1724,Slight
1725,Assistance
1726,Slight
1727,Slight
1728,Assistance
1729,Assistance
1730,Slight
1731,Slight
1732,Slight
1733,Assistance
1734,Assistance
1735,Assistance
1736,Slight
1737,Assistance
1738,Slight
1739,Slight
1740,Slight
1741,Slight
1742,Assistance
1743,Assistance
1744,Slight
1745,Assistance
1746,Assistance
1747,Slight
1748,Assistance
1749,Assistance
1750,Slight
1751,Assistance
1752,Assistance
1753,Slight
1754,Slight
1755,Assistance
1756,Assistance
1757,Slight
1758,Slight
1759,Slight
1760,Slight
1761,Assistance
1762,Assistance
1763,Slight
1764,Slight
1765,Slight
1766,Assistance
1767,Slight
1768,Slight
1769,Assistance
1770,Slight
1771,Slight
1772,Slight
1773,Slight
1774,Assistance
1775,Assistance
1776,Assistance
1777,Slight
1778,Slight
1779,Assistance
1780,Assistance
1781,Slight
1782,Assistance
1783,Assistance
1784,Assistance
1785,Slight
1786,Slight
1787,Slight
1788,Assistance
1789,Slight
1790,Assistance
1791,Slight
1792,Slight
1793,Assistance
1794,Assistance
1795,Slight
1796,Assistance
1797,Assistance
1798,Slight
1799,Slight
1800,Assistance
1801,Slight
1802,Assistance
1803,Assistance
1804,Slight
1805,Slight
1806,Slight
1807,Assistance
1808,Assistance
1809,Slight
1810,Assistance
1811,Slight
1812,Assistance
1813,Assistance
1814,Assistance
1815,Assistance
1816,Slight
1817,Assistance
1818,Assistance
1819,Slight
1820,Assistance
1821,Slight
1822,Assistance
1823,Assistance
1824,Slight
1825,Assistance
1826,Slight
1827,Slight
1828,Assistance
1829,Assistance
1830,Assistance
1831,Slight
1832,Slight
1833,Slight
1834,Assistance
1835,Slight
1836,Slight
1837,Assistance
1838,Slight
1839,Assistance
1840,Assistance
1841,Assistance
1842,Assistance
1843,Assistance
1844,Assistance
1845,Assistance
1846,Assistance
1847,Slight
1848,Slight
1849,Assistance
1850,Assistance
1851,Assistance
1852,Slight
1853,Slight
1854,Assistance
1855,Slight
1856,Slight
1857,Assistance
1858,Assistance
1859,Assistance
1860,Slight
1861,Slight
1862,Slight
1863,Assistance
1864,Slight
1865,Slight
1866,Slight
1867,Slight
1868,Assistance
1869,Slight
1870,Assistance
1871,Assistance
1872,Slight
1873,Slight
1874,Slight
1875,Slight
1876,Assistance
1877,Slight
1878,Slight
1879,Slight
1880,Assistance
1881,Assistance
1882,Assistance
1883,Slight
1884,Assistance
1885,Assistance
1886,Slight
1887,Slight
1888,Slight
1889,Assistance
1890,Slight
1891,Assistance
1892,Assistance
1893,Slight
1894,Assistance
1895,Slight
1896,Slight
1897,Assistance
1898,Slight
1899,Assistance
1900,Slight
1901,Slight
1902,Assistance
1903,Assistance
1904,Slight
1905,Assistance
1906,Slight
1907,Assistance
1908,Assistance
1909,Slight
1910,Slight
1911,Slight
1912,Assistance
1913,Slight
1914,Assistance
1915,Assistance
1916,Slight
1917,Assistance
1918,Slight
1919,Assistance
1920,Assistance
1921,Slight
1922,Assistance
1923,Slight
1924,Slight
1925,Assistance
1926,Assistance
1927,Assistance
1928,Assistance
1929,Assistance
1930,Slight
1931,Assistance
1932,Assistance
1933,Slight
1934,Assistance
1935,Assistance
1936,Assistance
1937,Slight
1938,Assistance
1939,Assistance
1940,Slight
1941,Slight
1942,Slight
1943,Assistance
1944,Slight
1945,Assistance
1946,Assistance
1947,Assistance
1948,Assistance
1949,Slight
1950,Assistance
1951,Slight
1952,Slight
1953,Assistance
1954,Slight
1955,Slight
1956,Slight
1957,Assistance
1958,Slight
1959,Assistance
1960,Assistance
1961,Assistance
1962,Slight
1963,Slight
1964,Assistance
1965,Slight
1966,Assistance
1967,Slight
1968,Slight
1969,Slight
1970,Slight
1971,Slight
1972,Assistance
1973,Assistance
1974,Assistance
1975,Assistance
1976,Slight
1977,Assistance
1978,Slight
1979,Slight
1980,Assistance
1981,Slight
1982,Assistance
1983,Slight
1984,Assistance
1985,Slight
1986,Slight
1987,Slight
1988,Assistance
1989,Assistance
1990,Slight
1991,Slight
1992,Assistance
1993,Assistance
1994,Assistance
1995,Slight
1996,Slight
1997,Slight
1998,Slight
1999,Slight
2000,Slight
2001,Slight
2002,Slight
2003,Slight
2004,Slight
2005,Slight
2006,Assistance
2007,Assistance
2008,Slight
2009,Assistance
2010,Slight
2011,Slight
2012,Slight
2013,Assistance
