,Casualty Severity
1380,Assistance
1381,Slight
1382,Assistance
1383,Slight
1384,Assistance
1385,Assistance
1386,Assistance
1387,Slight
1388,Slight
1389,Slight
1390,Slight
1391,Assistance
1392,Assistance
1393,Slight
1394,Slight
1395,Slight
1396,Slight
1397,Assistance
1398,Slight
1399,Slight
1400,Slight
1401,Slight
1402,Assistance
1403,Slight
1404,Slight
1405,Slight
1406,Assistance
1407,Slight
1408,Slight
1409,Slight
1410,Slight
1411,Slight
1412,Slight
1413,Slight
1414,Assistance
1415,Assistance
1416,Slight
1417,Slight
1418,Assistance
1419,Slight
1420,Slight
1421,Slight
1422,Assistance
1423,Slight
1424,Slight
1425,Assistance
1426,Slight
1427,Slight
1428,Assistance
1429,Assistance
1430,Slight
1431,Slight
1432,Slight
1433,Assistance
1434,Slight
1435,Slight
1436,Assistance
1437,Slight
1438,Slight
1439,Assistance
1440,Slight
1441,Slight
1442,Slight
1443,Assistance
1444,Slight
1445,Slight
1446,Slight
1447,Slight
1448,Assistance
1449,Slight
1450,Slight
1451,Slight
1452,Assistance
1453,Slight
1454,Slight
1455,Assistance
1456,Slight
1457,Slight
1458,Assistance
1459,Slight
1460,Assistance
1461,Slight
1462,Assistance
1463,Assistance
1464,Assistance
1465,Slight
1466,Slight
1467,Slight
1468,Slight
1469,Slight
1470,Slight
1471,Slight
1472,Assistance
1473,Slight
1474,Slight
1475,Assistance
1476,Slight
1477,Slight
1478,Slight
1479,Assistance
1480,Assistance
1481,Slight
1482,Slight
1483,Slight
1484,Slight
1485,Slight
1486,Slight
1487,Slight
1488,Slight
1489,Slight
1490,Slight
1491,Slight
1492,Slight
1493,Assistance
1494,Assistance
1495,Slight
1496,Assistance
1497,Slight
1498,Slight
1499,Slight
1500,Slight
1501,Assistance
1502,Assistance
1503,Slight
1504,Assistance
1505,Slight
1506,Slight
1507,Slight
1508,Slight
1509,Slight
1510,Slight
1511,Slight
1512,Slight
1513,Slight
1514,Slight
1515,Assistance
1516,Slight
1517,Slight
1518,Assistance
1519,Slight
1520,Slight
1521,Slight
1522,Slight
1523,Assistance
1524,Slight
1525,Assistance
1526,Assistance
1527,Slight
1528,Slight
1529,Slight
1530,Assistance
1531,Assistance
1532,Slight
1533,Slight
1534,Slight
1535,Assistance
1536,Assistance
1537,Assistance
1538,Slight
1539,Slight
1540,Slight
1541,Slight
1542,Slight
1543,Assistance
1544,Slight
1545,Assistance
1546,Assistance
1547,Assistance
1548,Assistance
1549,Slight
1550,Slight
1551,Slight
1552,Slight
1553,Assistance
1554,Assistance
1555,Assistance
1556,Slight
1557,Slight
1558,Slight
1559,Slight
1560,Slight
1561,Slight
1562,Slight
1563,Slight
1564,Slight
1565,Slight
1566,Slight
1567,Slight
1568,Slight
1569,Slight
1570,Slight
1571,Assistance
1572,Assistance
1573,Assistance
1574,Slight
1575,Slight
1576,Assistance
1577,Slight
1578,Assistance
1579,Slight
1580,Slight
1581,Slight
1582,Slight
1583,Slight
1584,Slight
1585,Slight
1586,Slight
1587,Assistance
1588,Slight
1589,Slight
1590,Assistance
1591,Assistance
1592,Slight
1593,Slight
1594,Slight
1595,Slight
1596,Assistance
1597,Slight
1598,Slight
1599,Slight
1600,Assistance
1601,Slight
1602,Slight
1603,Assistance
1604,Slight
1605,Assistance
1606,Assistance
1607,Slight
1608,Assistance
1609,Slight
1610,Slight
1611,Slight
1612,Slight
1613,Assistance
1614,Slight
1615,Slight
1616,Assistance
1617,Assistance
1618,Slight
1619,Slight
1620,Slight
1621,Slight
1622,Assistance
1623,Slight
1624,Slight
1625,Slight
1626,Slight
1627,Slight
1628,Assistance
1629,Slight
1630,Slight
1631,Slight
1632,Slight
1633,Slight
1634,Assistance
1635,Slight
1636,Slight
1637,Slight
1638,Slight
1639,Assistance
1640,Slight
1641,Slight
1642,Slight
1643,Assistance
1644,Slight
1645,Assistance
1646,Slight
1647,Slight
1648,Assistance
1649,Slight
1650,Slight
1651,Slight
1652,Slight
1653,Assistance
1654,Assistance
1655,Assistance
1656,Assistance
1657,Assistance
1658,Slight
1659,Assistance
1660,Assistance
1661,Slight
1662,Assistance
1663,Assistance
1664,Assistance
1665,Slight
1666,Slight
1667,Slight
1668,Assistance
1669,Assistance
1670,Assistance
1671,Slight
1672,Slight
1673,Slight
1674,Slight
1675,Slight
1676,Assistance
1677,Slight
1678,Slight
1679,Slight
1680,Slight
1681,Assistance
1682,Slight
1683,Assistance
1684,Slight
1685,Assistance
1686,Assistance
1687,Slight
1688,Slight
1689,Slight
1690,Slight
1691,Slight
1692,Slight
1693,Assistance
1694,Slight
1695,Slight
1696,Assistance
1697,Slight
1698,Assistance
1699,Slight
1700,Assistance
1701,Assistance
1702,Slight
1703,Assistance
1704,Assistance
1705,Slight
1706,Slight
1707,Slight
1708,Slight
1709,Slight
1710,Assistance
1711,Assistance
1712,Assistance
1713,Slight
1714,Slight
1715,Slight
1716,Assistance
1717,Slight
1718,Assistance
1719,Slight
1720,Slight
1721,Assistance
1722,Assistance
1723,Slight
1724,Slight
1725,Assistance
1726,Assistance
1727,Assistance
1728,Slight
1729,Slight
1730,Assistance
1731,Assistance
1732,Assistance
1733,Slight
1734,Assistance
1735,Assistance
1736,Slight
1737,Assistance
1738,Slight
1739,Slight
1740,Slight
1741,Assistance
1742,Slight
1743,Assistance
1744,Slight
1745,Slight
1746,Assistance
1747,Assistance
1748,Assistance
1749,Slight
1750,Slight
1751,Slight
1752,Assistance
1753,Assistance
1754,Slight
1755,Slight
1756,Slight
1757,Assistance
1758,Slight
1759,Slight
1760,Slight
1761,Assistance
1762,Assistance
1763,Assistance
1764,Assistance
1765,Assistance
1766,Slight
1767,Assistance
1768,Slight
1769,Assistance
1770,Slight
1771,Slight
1772,Assistance
1773,Assistance
1774,Slight
1775,Slight
1776,Assistance
1777,Assistance
1778,Assistance
1779,Slight
1780,Slight
1781,Slight
1782,Slight
1783,Slight
1784,Slight
1785,Assistance
1786,Assistance
1787,Assistance
1788,Slight
1789,Slight
1790,Assistance
1791,Assistance
1792,Slight
1793,Slight
1794,Assistance
1795,Assistance
1796,Slight
1797,Assistance
1798,Slight
1799,Assistance
1800,Slight
1801,Slight
1802,Slight
1803,Slight
1804,Assistance
1805,Slight
1806,Slight
1807,Assistance
1808,Slight
1809,Slight
1810,Assistance
1811,Assistance
1812,Slight
1813,Assistance
1814,Slight
1815,Assistance
1816,Assistance
1817,Assistance
1818,Assistance
1819,Assistance
1820,Assistance
1821,Assistance
1822,Slight
1823,Slight
1824,Assistance
1825,Assistance
1826,Slight
1827,Slight
1828,Slight
1829,Slight
1830,Slight
1831,Assistance
1832,Slight
1833,Slight
1834,Slight
1835,Assistance
1836,Assistance
1837,Slight
1838,Slight
1839,Slight
1840,Assistance
1841,Assistance
1842,Assistance
1843,Slight
1844,Assistance
1845,Slight
1846,Assistance
1847,Slight
1848,Slight
1849,Slight
1850,Assistance
1851,Assistance
1852,Assistance
1853,Slight
1854,Slight
1855,Slight
1856,Slight
1857,Slight
1858,Slight
1859,Slight
1860,Slight
1861,Assistance
1862,Assistance
1863,Slight
1864,Assistance
1865,Assistance
1866,Slight
1867,Assistance
1868,Slight
1869,Slight
1870,Assistance
1871,Slight
1872,Assistance
1873,Assistance
1874,Assistance
1875,Assistance
1876,Slight
1877,Assistance
1878,Slight
1879,Slight
1880,Slight
1881,Slight
1882,Assistance
1883,Slight
1884,Assistance
1885,Assistance
1886,Assistance
1887,Slight
1888,Slight
1889,Assistance
1890,Slight
1891,Assistance
1892,Assistance
1893,Slight
1894,Assistance
1895,Slight
1896,Assistance
1897,Slight
1898,Assistance
1899,Assistance
1900,Slight
1901,Slight
1902,Slight
1903,Slight
1904,Slight
1905,Assistance
1906,Assistance
1907,Slight
1908,Assistance
1909,Assistance
1910,Assistance
1911,Assistance
1912,Slight
1913,Assistance
1914,Assistance
1915,Slight
1916,Slight
1917,Slight
1918,Slight
1919,Slight
1920,Assistance
1921,Assistance
1922,Slight
1923,Assistance
1924,Assistance
1925,Assistance
1926,Slight
1927,Slight
1928,Slight
1929,Slight
1930,Slight
1931,Slight
1932,Assistance
1933,Assistance
1934,Slight
1935,Slight
1936,Slight
1937,Assistance
1938,Slight
1939,Slight
1940,Slight
1941,Slight
1942,Assistance
1943,Slight
1944,Slight
1945,Slight
1946,Assistance
1947,Slight
1948,Assistance
1949,Assistance
1950,Slight
1951,Slight
1952,Assistance
1953,Assistance
1954,Slight
1955,Slight
1956,Slight
1957,Slight
1958,Assistance
1959,Assistance
1960,Slight
1961,Assistance
1962,Slight
1963,Slight
1964,Assistance
1965,Assistance
1966,Slight
1967,Slight
1968,Slight
1969,Assistance
1970,Slight
1971,Slight
1972,Assistance
1973,Assistance
1974,Slight
1975,Slight
1976,Slight
1977,Slight
1978,Slight
1979,Slight
1980,Assistance
1981,Assistance
1982,Slight
1983,Slight
1984,Slight
1985,Assistance
1986,Assistance
1987,Slight
1988,Assistance
1989,Slight
1990,Slight
1991,Slight
1992,Slight
1993,Assistance
1994,Assistance
1995,Assistance
1996,Assistance
1997,Assistance
1998,Slight
1999,Slight
2000,Slight
2001,Slight
2002,Slight
2003,Slight
2004,Slight
2005,Slight
2006,Slight
2007,Assistance
2008,Slight
2009,Assistance
2010,Slight
2011,Assistance
2012,Assistance
2013,Assistance
2014,Assistance
2015,Slight
2016,Assistance
2017,Slight
2018,Assistance
2019,Assistance
2020,Slight
2021,Assistance
2022,Slight
2023,Assistance
2024,Slight
2025,Slight
2026,Assistance
2027,Assistance
2028,Slight
2029,Slight
2030,Slight
2031,Slight
2032,Slight
2033,Slight
2034,Assistance
2035,Slight
2036,Assistance
2037,Assistance
2038,Slight
