,Casualty Severity
26099,Slight
23026,Slight
25723,Slight
9260,Slight
14183,Slight
24805,Slight
8880,Slight
16982,Slight
5009,Slight
1740,Slight
2193,Slight
18541,Slight
8869,Slight
18012,Slight
19902,Slight
21653,Slight
2629,Slight
7333,Slight
15788,Slight
610,Slight
22011,Slight
22998,Slight
2107,Slight
18350,Slight
8305,Slight
23457,Slight
1790,Slight
3951,Slight
20958,Slight
18893,Slight
12235,Slight
6038,Slight
6294,Slight
26081,Slight
21851,Slight
4997,Slight
27573,Slight
338,Slight
4620,Slight
23160,Slight
2086,Slight
1640,Slight
18678,Slight
14072,Slight
14052,Slight
26533,Slight
16979,Slight
18387,Slight
10445,Slight
21417,Slight
17515,Slight
273,Slight
273,Slight
25069,Slight
16835,Slight
3539,Slight
12474,Slight
18012,Slight
28583,Slight
4145,Slight
9240,Slight
8000,Slight
4381,Slight
13968,Slight
4971,Slight
337,Slight
5934,Slight
6234,Slight
3444,Slight
2048,Slight
14185,Slight
780,Slight
19099,Slight
18536,Slight
14533,Slight
928,Slight
14953,Slight
18272,Slight
19943,Slight
7783,Slight
20074,Slight
13869,Slight
8478,Slight
11139,Slight
442,Slight
8595,Slight
7774,Slight
14267,Slight
10944,Slight
11413,Slight
2618,Slight
8059,Slight
9320,Slight
26513,Slight
18217,Slight
12986,Slight
22338,Slight
26574,Slight
11524,Slight
26526,Slight
621,Slight
18385,Slight
1084,Slight
26426,Slight
6391,Slight
2003,Slight
3748,Slight
20073,Slight
17651,Slight
5516,Slight
8299,Slight
9260,Slight
14344,Slight
2560,Slight
14344,Slight
24297,Slight
16986,Slight
10465,Slight
28077,Slight
16134,Slight
24805,Slight
18110,Slight
22804,Slight
2792,Slight
3141,Slight
20527,Slight
21306,Slight
20201,Slight
14345,Slight
15328,Slight
8253,Slight
9296,Slight
28255,Slight
25991,Slight
19921,Slight
11090,Slight
24325,Slight
17290,Slight
3250,Slight
8499,Slight
27244,Slight
17116,Slight
26369,Slight
14692,Slight
16959,Slight
20386,Slight
19228,Slight
7048,Slight
11285,Slight
16623,Slight
24849,Slight
19060,Slight
592,Slight
15625,Slight
11610,Slight
3093,Slight
15870,Slight
20563,Slight
4934,Slight
23617,Slight
621,Slight
16525,Slight
25426,Slight
11499,Slight
14688,Slight
14187,Slight
1789,Slight
26531,Slight
10317,Slight
21851,Slight
13853,Slight
4997,Slight
18260,Slight
21307,Slight
26694,Slight
21998,Slight
2619,Slight
13127,Slight
23160,Slight
837,Slight
13934,Slight
2108,Slight
2630,Slight
22848,Slight
27699,Slight
5077,Slight
4829,Slight
6223,Slight
23102,Slight
19943,Slight
2630,Slight
13448,Slight
10749,Slight
8166,Slight
14499,Slight
21696,Slight
7668,Slight
6066,Slight
8488,Slight
25366,Slight
18574,Slight
15788,Slight
8168,Slight
1342,Slight
19060,Slight
8897,Slight
9322,Slight
1203,Slight
6262,Slight
4981,Slight
25725,Slight
25206,Slight
14054,Slight
22907,Slight
8842,Slight
15132,Slight
9341,Slight
6293,Slight
17981,Slight
23455,Slight
3094,Slight
27435,Slight
11705,Slight
19125,Slight
18573,Slight
3542,Slight
24322,Slight
9296,Slight
827,Slight
20737,Slight
8358,Slight
24810,Slight
27819,Slight
6366,Slight
23102,Slight
5846,Slight
1582,Slight
11510,Slight
23471,Slight
13328,Slight
27506,Slight
23880,Slight
19388,Slight
6261,Slight
10360,Slight
28932,Slight
21992,Slight
21445,Slight
7206,Slight
10195,Slight
11616,Slight
16262,Slight
13934,Slight
21201,Slight
9321,Slight
6387,Slight
4570,Slight
21851,Slight
2192,Slight
14262,Slight
8876,Slight
2003,Slight
7657,Slight
3538,Slight
20563,Slight
3488,Slight
4981,Slight
15770,Slight
5102,Slight
9129,Slight
12307,Slight
18892,Slight
2108,Slight
27684,Slight
10162,Slight
28322,Slight
8842,Slight
25509,Slight
10419,Slight
10445,Slight
25515,Slight
16840,Slight
4316,Slight
1273,Slight
9972,Slight
24830,Slight
26532,Slight
25170,Slight
10957,Slight
6213,Slight
27342,Slight
13450,Slight
3178,Slight
4609,Slight
14636,Slight
9895,Slight
26526,Slight
7206,Slight
16855,Slight
15541,Slight
14184,Slight
14838,Slight
7787,Slight
14382,Slight
25854,Slight
28243,Slight
24830,Slight
7776,Slight
11612,Slight
9264,Slight
5822,Slight
20386,Slight
8478,Slight
28447,Slight
23308,Slight
16989,Slight
24708,Slight
4620,Slight
3379,Slight
9486,Slight
7787,Slight
2559,Slight
7957,Slight
27953,Slight
28934,Slight
570,Slight
25078,Slight
25618,Slight
18353,Slight
5496,Slight
8275,Slight
24444,Slight
18229,Slight
23353,Slight
9312,Slight
217,Slight
6373,Slight
9214,Slight
9756,Slight
13245,Slight
12915,Slight
14636,Slight
18552,Slight
19894,Slight
15788,Slight
22497,Slight
8245,Slight
10147,Slight
14686,Slight
25210,Slight
16819,Slight
13441,Slight
28287,Slight
7785,Slight
6377,Slight
25457,Slight
19530,Slight
12083,Slight
14670,Slight
19122,Slight
12986,Slight
8067,Slight
6453,Slight
20841,Slight
3258,Slight
24025,Slight
1272,Slight
25426,Slight
8868,Slight
6066,Slight
14004,Slight
15834,Slight
2616,Slight
6080,Slight
11839,Slight
3426,Slight
25261,Slight
16855,Slight
14682,Slight
8616,Slight
7269,Slight
27688,Slight
17052,Slight
7449,Slight
8163,Slight
10942,Slight
10445,Slight
22611,Slight
18711,Slight
28105,Slight
4852,Slight
25106,Slight
21987,Slight
9779,Slight
4983,Slight
20277,Slight
19746,Slight
5648,Slight
25207,Slight
19895,Slight
28243,Slight
20131,Slight
610,Slight
7703,Slight
14010,Slight
12091,Slight
14838,Slight
20038,Slight
24388,Slight
14185,Slight
26526,Slight
9897,Slight
12005,Slight
27125,Slight
2629,Slight
26100,Slight
6375,Slight
14951,Slight
16981,Slight
25725,Slight
3154,Slight
12994,Slight
6376,Slight
14533,Slight
10086,Slight
9612,Slight
24827,Slight
6377,Slight
25457,Slight
20958,Slight
26365,Slight
6696,Slight
23468,Slight
24855,Slight
1019,Slight
20563,Slight
3703,Slight
8843,Slight
20248,Slight
1354,Slight
10572,Slight
18258,Slight
9260,Slight
4145,Slight
5685,Slight
25107,Slight
10165,Slight
7284,Slight
9707,Slight
9671,Slight
15787,Slight
21201,Slight
444,Slight
28107,Slight
21931,Slight
4999,Slight
14685,Slight
11613,Slight
24174,Slight
18229,Slight
3956,Slight
271,Slight
22012,Slight
19729,Slight
2070,Slight
11616,Slight
22905,Slight
567,Slight
26642,Slight
8325,Slight
25300,Slight
21999,Slight
24061,Slight
10421,Slight
28942,Slight
17514,Slight
26526,Slight
3704,Slight
7155,Slight
13663,Slight
8573,Slight
7793,Slight
23837,Slight
13015,Slight
23524,Slight
14682,Slight
6930,Slight
11138,Slight
23427,Slight
24827,Slight
19256,Slight
26009,Slight
7799,Slight
22860,Slight
13491,Slight
16344,Slight
3442,Slight
16818,Slight
13853,Slight
2107,Slight
3703,Slight
11503,Slight
13683,Slight
2105,Slight
11850,Slight
6148,Slight
16339,Slight
17462,Slight
16506,Slight
6225,Slight
17581,Slight
26243,Slight
25470,Slight
10086,Slight
3254,Slight
4144,Slight
11089,Slight
21351,Slight
15948,Slight
10166,Slight
11517,Slight
27926,Slight
9141,Slight
3154,Slight
25967,Slight
23617,Slight
14837,Slight
20688,Slight
3154,Slight
2082,Slight
25720,Slight
17697,Slight
22353,Slight
21417,Slight
4509,Slight
16972,Slight
13563,Slight
3152,Slight
4999,Slight
12753,Slight
28879,Slight
25509,Slight
26229,Slight
19064,Slight
3248,Slight
28877,Slight
6385,Slight
21653,Slight
18014,Slight
7668,Slight
20074,Slight
14134,Slight
20958,Slight
15948,Slight
15123,Slight
7269,Slight
13244,Slight
13446,Slight
9036,Slight
4966,Slight
11616,Slight
5764,Slight
7283,Slight
11671,Slight
4981,Slight
24386,Slight
8168,Slight
2616,Slight
21351,Slight
16504,Slight
22337,Slight
11787,Slight
6225,Slight
6215,Slight
22909,Slight
14679,Slight
9340,Slight
12045,Slight
6073,Slight
14007,Slight
28649,Slight
3160,Slight
20528,Slight
3985,Slight
15788,Slight
13286,Slight
14837,Slight
14345,Slight
2004,Slight
1792,Slight
27953,Slight
18893,Slight
11601,Slight
7269,Slight
27817,Slight
11051,Slight
18503,Slight
13467,Slight
12932,Slight
13382,Slight
23424,Slight
16835,Slight
24968,Slight
25970,Slight
13441,Slight
20815,Slight
11326,Slight
17715,Slight
16528,Slight
6224,Slight
10465,Slight
829,Slight
8889,Slight
8858,Slight
2004,Slight
25667,Slight
27986,Slight
23976,Slight
9241,Slight
11609,Slight
1798,Slight
15877,Slight
20464,Slight
6697,Slight
13380,Slight
22535,Slight
14686,Slight
11500,Slight
7657,Slight
610,Slight
2717,Slight
20038,Slight
28650,Slight
8498,Slight
28110,Slight
7399,Slight
328,Slight
25720,Slight
13127,Slight
6373,Slight
15328,Slight
21719,Slight
15932,Slight
27436,Slight
1105,Slight
20817,Slight
13381,Slight
14837,Slight
9898,Slight
22233,Slight
569,Slight
15762,Slight
3948,Slight
9265,Slight
8608,Slight
11500,Slight
28135,Slight
22770,Slight
4680,Slight
20641,Slight
25520,Slight
18256,Slight
11972,Slight
25304,Slight
6235,Slight
12020,Slight
25106,Slight
8305,Slight
3636,Slight
19212,Slight
9127,Slight
9895,Slight
7485,Slight
18892,Slight
13127,Slight
10436,Slight
4316,Slight
25426,Slight
15124,Slight
835,Slight
8247,Slight
4980,Slight
23304,Slight
22105,Slight
21583,Slight
21349,Slight
19391,Slight
3704,Slight
406,Slight
26888,Slight
8843,Slight
21775,Slight
7450,Slight
19067,Slight
14010,Slight
26044,Slight
14344,Slight
19391,Slight
2620,Slight
18684,Slight
11517,Slight
1342,Slight
1341,Slight
6658,Slight
24221,Slight
21445,Slight
27986,Slight
8068,Slight
6210,Slight
13124,Slight
26541,Slight
14823,Slight
22916,Slight
13074,Slight
4998,Slight
17393,Slight
6373,Slight
12992,Slight
24501,Slight
23539,Slight
15583,Slight
4612,Slight
7773,Slight
6148,Slight
7789,Slight
26046,Slight
16978,Slight
7661,Slight
24576,Slight
2615,Slight
6375,Slight
3178,Slight
26210,Slight
18552,Slight
5648,Slight
8162,Slight
27268,Slight
4068,Slight
13853,Slight
14951,Slight
28325,Slight
9566,Slight
20713,Slight
27047,Slight
9298,Slight
26062,Slight
18678,Slight
28108,Slight
24968,Slight
20958,Slight
9290,Slight
27985,Slight
7269,Slight
22859,Slight
10149,Slight
28077,Slight
19212,Slight
25366,Slight
18541,Slight
22353,Slight
27154,Slight
6038,Slight
2628,Slight
8585,Slight
3260,Slight
13869,Slight
22907,Slight
829,Slight
6365,Slight
14054,Slight
3150,Slight
18540,Slight
17696,Slight
9289,Slight
5325,Slight
7661,Slight
5953,Slight
26693,Slight
2052,Slight
27437,Slight
18533,Slight
4100,Slight
27926,Slight
5827,Slight
4981,Slight
10872,Slight
12474,Slight
21831,Slight
26431,Slight
11250,Slight
9241,Slight
27819,Slight
18574,Slight
23617,Slight
14406,Slight
25720,Slight
4145,Slight
16983,Slight
26855,Slight
8326,Slight
338,Slight
3159,Slight
24327,Slight
3152,Slight
26855,Slight
24799,Slight
3255,Slight
12915,Slight
11837,Slight
645,Slight
13933,Slight
24251,Slight
26954,Slight
16117,Slight
6224,Slight
6472,Slight
22005,Slight
7608,Slight
18044,Slight
879,Slight
1520,Slight
15835,Slight
11503,Slight
10906,Slight
11328,Slight
11051,Slight
28933,Slight
23468,Slight
840,Slight
22802,Slight
22047,Slight
8885,Slight
6144,Slight
17116,Slight
8300,Slight
20815,Slight
8059,Slight
3541,Slight
11254,Slight
8479,Slight
23353,Slight
28323,Slight
18260,Slight
23952,Slight
20467,Slight
4971,Slight
1520,Slight
26062,Slight
3426,Slight
21306,Slight
2684,Slight
28322,Slight
7789,Slight
17716,Slight
28397,Slight
3254,Slight
17653,Slight
19101,Slight
23426,Slight
17743,Slight
10360,Slight
6217,Slight
5238,Slight
22290,Slight
2630,Slight
24357,Slight
854,Slight
26369,Slight
23304,Slight
19369,Slight
11090,Slight
13794,Slight
17015,Slight
22012,Slight
827,Slight
1534,Slight
21351,Slight
23308,Slight
8422,Slight
5685,Slight
19896,Slight
4829,Slight
6210,Slight
1712,Slight
5953,Slight
26875,Slight
13381,Slight
4770,Slight
23329,Slight
21550,Slight
3539,Slight
8498,Slight
2003,Slight
15770,Slight
8490,Slight
6012,Slight
5496,Slight
17514,Slight
10910,Slight
19122,Slight
23301,Slight
3207,Slight
27877,Slight
20739,Slight
23161,Slight
18017,Slight
1170,Slight
8067,Slight
6078,Slight
18013,Slight
24571,Slight
22103,Slight
21462,Slight
27819,Slight
20249,Slight
14406,Slight
1170,Slight
19123,Slight
3985,Slight
27815,Slight
2623,Slight
9441,Slight
8455,Slight
16840,Slight
25300,Slight
1352,Slight
8254,Slight
3857,Slight
25234,Slight
16622,Slight
16985,Slight
1203,Slight
24660,Slight
25169,Slight
26246,Slight
22353,Slight
3380,Slight
16530,Slight
16818,Slight
28242,Slight
18274,Slight
20850,Slight
7837,Slight
2618,Slight
3952,Slight
26369,Slight
28581,Slight
19896,Slight
15124,Slight
3251,Slight
9288,Slight
645,Slight
25170,Slight
23425,Slight
23952,Slight
13316,Slight
15931,Slight
9287,Slight
10954,Slight
7778,Slight
24137,Slight
24082,Slight
13452,Slight
9486,Slight
11615,Slight
26369,Slight
26790,Slight
23426,Slight
24855,Slight
23470,Slight
21808,Slight
18012,Slight
17291,Slight
4997,Slight
14052,Slight
9683,Slight
28817,Slight
12875,Slight
11328,Slight
11787,Slight
25234,Slight
3152,Slight
10464,Slight
7773,Slight
337,Slight
15787,Slight
23253,Slight
16986,Slight
11639,Slight
24572,Slight
14155,Slight
18686,Slight
26693,Slight
13498,Slight
28056,Slight
16339,Slight
9971,Slight
7785,Slight
16855,Slight
26245,Slight
7799,Slight
26431,Slight
8163,Slight
10420,Slight
28581,Slight
17979,Slight
11529,Slight
23425,Slight
5514,Slight
8641,Slight
5953,Slight
27506,Slight
15005,Slight
13686,Slight
20386,Slight
11672,Slight
16989,Slight
11254,Slight
8163,Slight
1632,Slight
27815,Slight
13607,Slight
16980,Slight
7657,Slight
18015,Slight
2024,Slight
6292,Slight
12994,Slight
27432,Slight
25168,Slight
7703,Slight
16070,Slight
25730,Slight
6153,Slight
20248,Slight
26543,Slight
16343,Slight
11708,Slight
2299,Slight
18010,Slight
26573,Slight
13450,Slight
14681,Slight
15870,Slight
23837,Slight
8842,Slight
10909,Slight
24167,Slight
8714,Slight
6077,Slight
5323,Slight
16288,Slight
17354,Slight
18272,Slight
13448,Slight
14046,Slight
9241,Slight
24426,Slight
27924,Slight
7668,Slight
25729,Slight
13665,Slight
5071,Slight
4967,Slight
8867,Slight
7793,Slight
181,Slight
4094,Slight
25509,Slight
28969,Slight
26573,Slight
28969,Slight
3157,Slight
21994,Slight
10909,Slight
17744,Slight
23001,Slight
7795,Slight
10419,Slight
8423,Slight
8356,Slight
16618,Slight
4156,Slight
4321,Slight
17736,Slight
22938,Slight
24293,Slight
6697,Slight
26071,Slight
2619,Slight
6955,Slight
7794,Slight
20641,Slight
5516,Slight
14679,Slight
13286,Slight
17515,Slight
9313,Slight
13663,Slight
5201,Slight
5516,Slight
23471,Slight
16840,Slight
26643,Slight
18473,Slight
14961,Slight
27150,Slight
26532,Slight
14252,Slight
20057,Slight
25989,Slight
15583,Slight
1879,Slight
829,Slight
3949,Slight
3750,Slight
26954,Slight
18552,Slight
27046,Slight
8892,Slight
15005,Slight
24432,Slight
27980,Slight
21928,Slight
18540,Slight
8488,Slight
2105,Slight
22803,Slight
16840,Slight
1520,Slight
13971,Slight
6657,Slight
14011,Slight
22998,Slight
16840,Slight
11523,Slight
1880,Slight
10085,Slight
2630,Slight
23471,Slight
22999,Slight
26573,Slight
15590,Slight
16116,Slight
5386,Slight
28879,Slight
14011,Slight
8305,Slight
7471,Slight
19421,Slight
16342,Slight
3703,Slight
2621,Slight
619,Slight
8497,Slight
5325,Slight
10521,Slight
23351,Slight
24388,Slight
19125,Slight
11601,Slight
2630,Slight
22848,Slight
16530,Slight
17695,Slight
4967,Slight
12987,Slight
11601,Slight
25208,Slight
5496,Slight
22804,Slight
20068,Slight
25738,Slight
4999,Slight
20277,Slight
15835,Slight
4773,Slight
18016,Slight
21445,Slight
10162,Slight
14534,Slight
3634,Slight
1640,Slight
19062,Slight
3160,Slight
20068,Slight
21145,Slight
19488,Slight
10197,Slight
15777,Slight
24575,Slight
12186,Slight
2684,Slight
18503,Slight
22105,Slight
4829,Slight
27562,Slight
16134,Slight
11787,Slight
9340,Slight
4317,Slight
180,Slight
26574,Slight
26063,Slight
16621,Slight
19197,Slight
7284,Slight
7284,Slight
6386,Slight
7960,Slight
569,Slight
21445,Slight
19894,Slight
25594,Slight
28322,Slight
9443,Slight
1349,Slight
1880,Slight
15776,Slight
7607,Slight
14480,Slight
13684,Slight
17361,Slight
11532,Slight
19921,Slight
3248,Slight
7471,Slight
21145,Slight
19231,Slight
28313,Slight
15931,Slight
180,Slight
17716,Slight
9264,Slight
18011,Slight
15786,Slight
14054,Slight
28447,Slight
19212,Slight
26874,Slight
21719,Slight
25106,Slight
16350,Slight
4119,Slight
24251,Slight
8326,Slight
14478,Slight
10317,Slight
28968,Slight
8406,Slight
26426,Slight
23316,Slight
11617,Slight
16835,Slight
11613,Slight
24432,Slight
12968,Slight
11681,Slight
23457,Slight
17355,Slight
24527,Slight
9097,Slight
28110,Slight
28370,Slight
26063,Slight
20393,Slight
9569,Slight
19729,Slight
7399,Slight
16117,Slight
16286,Slight
19060,Slight
6153,Slight
6654,Slight
6448,Slight
9671,Slight
25515,Slight
1354,Slight
23160,Slight
878,Slight
26955,Slight
18010,Slight
8305,Slight
22575,Slight
25470,Slight
21928,Slight
8480,Slight
5685,Slight
15198,Slight
28255,Slight
9310,Slight
25989,Slight
28650,Slight
12080,Slight
8842,Slight
27342,Slight
16619,Slight
830,Slight
20266,Slight
8608,Slight
25618,Slight
6073,Slight
14686,Slight
18892,Slight
27573,Slight
16972,Slight
10147,Slight
23026,Slight
16960,Slight
1798,Slight
13933,Slight
24426,Slight
14961,Slight
2621,Slight
18533,Slight
28881,Slight
15767,Slight
20839,Slight
7837,Slight
19529,Slight
9313,Slight
11524,Slight
11090,Slight
12475,Slight
25263,Slight
2110,Slight
13584,Slight
19897,Slight
9986,Slight
19124,Slight
3254,Slight
17701,Slight
13538,Slight
9282,Slight
15834,Slight
27748,Slight
2620,Slight
14263,Slight
9261,Slight
28583,Slight
6363,Slight
4968,Slight
7284,Slight
17359,Slight
27717,Slight
14686,Slight
18353,Slight
830,Slight
3254,Slight
13382,Slight
19746,Slight
15949,Slight
15679,Slight
28861,Slight
21075,Slight
3543,Slight
11328,Slight
29010,Slight
14636,Slight
4967,Slight
23001,Slight
19064,Slight
16980,Slight
7782,Slight
5070,Slight
9756,Slight
23637,Slight
12992,Slight
14152,Slight
25521,Slight
21653,Slight
26231,Slight
8000,Slight
16201,Slight
10942,Slight
12005,Slight
4968,Slight
9286,Slight
1632,Slight
828,Slight
27953,Slight
19239,Slight
14055,Slight
3985,Slight
14382,Slight
16308,Slight
19339,Slight
11838,Slight
18272,Slight
16985,Slight
12986,Slight
3255,Slight
18996,Slight
22770,Slight
9853,Slight
28622,Slight
7269,Slight
4317,Slight
3177,Slight
13441,Slight
19339,Slight
10548,Slight
10318,Slight
7793,Slight
3444,Slight
10570,Slight
16986,Slight
10412,Slight
22232,Slight
4971,Slight
181,Slight
8455,Slight
24856,Slight
233,Slight
10420,Slight
18686,Slight
3161,Slight
12508,Slight
3255,Slight
13029,Slight
19898,Slight
10197,Slight
1738,Slight
2190,Slight
12747,Slight
8876,Slight
24322,Slight
20641,Slight
22917,Slight
14316,Slight
2107,Slight
28267,Slight
26065,Slight
19239,Slight
18816,Slight
24330,Slight
3177,Slight
19212,Slight
8450,Slight
18537,Slight
15984,Slight
10086,Slight
11502,Slight
15948,Slight
9779,Slight
16525,Slight
27976,Slight
23161,Slight
11788,Slight
9313,Slight
835,Slight
28933,Slight
20385,Slight
10197,Slight
17462,Slight
23960,Slight
14007,Slight
14406,Slight
20267,Slight
928,Slight
9779,Slight
14950,Slight
25168,Slight
15776,Slight
10420,Slight
8326,Slight
6728,Slight
15952,Slight
8059,Slight
20816,Slight
16425,Slight
7888,Slight
7990,Slight
27154,Slight
11532,Slight
24330,Slight
22064,Slight
1789,Slight
28877,Slight
28110,Slight
13480,Slight
19728,Slight
28968,Slight
27019,Slight
24324,Slight
19898,Slight
6298,Slight
23138,Slight
23102,Slight
26534,Slight
19174,Slight
3157,Slight
24571,Slight
27437,Slight
339,Slight
4609,Slight
17117,Slight
26526,Slight
25515,Slight
3543,Slight
25070,Slight
23001,Slight
4770,Slight
12992,Slight
9097,Slight
8890,Slight
25980,Slight
3704,Slight
11610,Slight
17735,Slight
15762,Slight
10360,Slight
7799,Slight
8480,Slight
24327,Slight
26369,Slight
26958,Slight
23304,Slight
3636,Slight
18918,Slight
23825,Slight
23636,Slight
4680,Slight
20814,Slight
382,Slight
27151,Slight
6297,Slight
7334,Slight
7490,Slight
13663,Slight
15876,Slight
22802,Slight
27970,Slight
16530,Slight
26854,Slight
16623,Slight
16563,Slight
1737,Slight
12931,Slight
26956,Slight
208,Slight
8885,Slight
11381,Slight
13015,Slight
23619,Slight
12083,Slight
6365,Slight
13124,Slight
24786,Slight
19058,Slight
26642,Slight
339,Slight
14153,Slight
16600,Slight
12390,Slight
3094,Slight
27436,Slight
19196,Slight
17714,Assistance
78,Assistance
18924,Assistance
15833,Assistance
2031,Assistance
2002,Assistance
24806,Assistance
24247,Assistance
