,Casualty Severity
23605,Slight
27398,Slight
9431,Slight
24154,Slight
9515,Slight
9853,Slight
23369,Slight
21383,Slight
26757,Slight
26978,Slight
23710,Slight
14306,Slight
12390,Slight
4041,Slight
24257,Slight
30732,Slight
11164,Slight
15805,Slight
28463,Slight
9461,Slight
13335,Slight
6551,Slight
33002,Slight
29517,Slight
19623,Slight
14251,Slight
14231,Slight
31441,Slight
2728,Slight
13849,Slight
22917,Slight
11400,Slight
21565,Slight
26168,Slight
23638,Slight
28372,Slight
35986,Slight
9852,Slight
25715,Slight
28508,Slight
12845,Slight
22665,Slight
18918,Slight
9852,Slight
8353,Slight
13127,Slight
18307,Slight
21948,Slight
14877,Slight
27409,Slight
2190,Slight
28463,Slight
4267,Slight
27575,Slight
25407,Slight
3351,Slight
33016,Slight
2079,Slight
3109,Slight
30995,Slight
24979,Slight
13588,Slight
24154,Slight
23605,Slight
29409,Slight
6744,Slight
11935,Slight
27221,Slight
15486,Slight
24506,Slight
2294,Slight
6080,Slight
11311,Slight
25683,Slight
34112,Slight
19396,Slight
27074,Slight
34838,Slight
36132,Slight
28648,Slight
27195,Slight
31214,Slight
13186,Slight
19396,Slight
31004,Slight
7479,Slight
5434,Slight
14070,Slight
23504,Slight
30746,Slight
27402,Slight
13441,Slight
5143,Slight
11035,Slight
13263,Slight
9482,Slight
2275,Slight
29409,Slight
9616,Slight
28317,Slight
18256,Slight
5877,Slight
34641,Slight
25863,Slight
30568,Slight
9854,Slight
31212,Slight
16531,Slight
12460,Slight
34373,Slight
22959,Slight
6278,Slight
32092,Slight
2499,Slight
3506,Slight
24237,Slight
15693,Slight
25414,Slight
36149,Slight
12937,Slight
30850,Slight
15046,Slight
34386,Slight
13978,Slight
22666,Slight
29532,Slight
19148,Slight
33659,Slight
523,Slight
36578,Slight
35100,Slight
10089,Slight
17585,Slight
2845,Slight
2176,Slight
12647,Slight
28012,Slight
8044,Slight
2966,Slight
13645,Slight
26761,Slight
12016,Slight
14582,Slight
24978,Slight
33489,Slight
13334,Slight
18679,Slight
23893,Slight
15475,Slight
20505,Slight
27226,Slight
9102,Slight
23705,Slight
8855,Slight
25689,Slight
9766,Slight
22928,Slight
15784,Slight
3127,Slight
22264,Slight
15206,Slight
23796,Slight
19148,Slight
11397,Slight
14080,Slight
22735,Slight
1017,Slight
12847,Slight
10876,Slight
27225,Slight
31316,Slight
34386,Slight
33146,Slight
27221,Slight
28130,Slight
23317,Slight
12016,Slight
20921,Slight
4543,Slight
2509,Slight
8773,Slight
12517,Slight
3151,Slight
8619,Slight
6278,Slight
27271,Slight
23390,Slight
14871,Slight
18004,Slight
1718,Slight
12516,Slight
11560,Slight
13403,Slight
10843,Slight
29169,Slight
8354,Slight
21118,Slight
21484,Slight
15487,Slight
6381,Slight
21797,Slight
25414,Slight
23640,Slight
390,Slight
2165,Slight
9389,Slight
37085,Slight
33149,Slight
1320,Slight
23797,Slight
5099,Slight
9772,Slight
29170,Slight
16734,Slight
16267,Slight
34639,Slight
32490,Slight
13590,Slight
28099,Slight
30732,Slight
19657,Slight
13441,Slight
5110,Slight
3083,Slight
23297,Slight
23394,Slight
14885,Slight
11252,Slight
27311,Slight
7840,Slight
14946,Slight
7481,Slight
35263,Slight
3783,Slight
4773,Slight
31318,Slight
7479,Slight
28373,Slight
32594,Slight
21066,Slight
9855,Slight
24941,Slight
35676,Slight
1510,Slight
15463,Slight
28315,Slight
30746,Slight
13902,Slight
35539,Slight
3155,Slight
15479,Slight
24274,Slight
8046,Slight
27020,Slight
6826,Slight
15001,Slight
32370,Slight
13081,Slight
16774,Slight
16846,Slight
10551,Slight
3505,Slight
10649,Slight
22561,Slight
28321,Slight
18942,Slight
6739,Slight
33996,Slight
3507,Slight
10621,Slight
8771,Slight
303,Slight
7481,Slight
29534,Slight
15464,Slight
28648,Slight
31004,Slight
16564,Slight
20058,Slight
2965,Slight
2372,Slight
12037,Slight
34112,Slight
23709,Slight
31314,Slight
1761,Slight
17471,Slight
32078,Slight
25999,Assistance
23475,Assistance
32261,Assistance
36822,Assistance
18717,Assistance
32585,Assistance
401,Assistance
13379,Assistance
15257,Assistance
16072,Assistance
32367,Assistance
13691,Assistance
7043,Assistance
13692,Assistance
32501,Assistance
30678,Assistance
26202,Assistance
5690,Assistance
23275,Assistance
9798,Assistance
13752,Assistance
5070,Assistance
12187,Assistance
34790,Assistance
30456,Assistance
19649,Assistance
35234,Assistance
32300,Assistance
3459,Assistance
12564,Assistance
18051,Assistance
24833,Assistance
5588,Assistance
11481,Assistance
24899,Assistance
13151,Assistance
11132,Assistance
16785,Assistance
34233,Assistance
16137,Assistance
31439,Assistance
21025,Assistance
13457,Assistance
19254,Assistance
37435,Assistance
36198,Assistance
3487,Assistance
30936,Assistance
4788,Assistance
33658,Assistance
13638,Assistance
1558,Assistance
5424,Assistance
8190,Assistance
13429,Assistance
8692,Assistance
2169,Assistance
25609,Assistance
16139,Assistance
20485,Assistance
10646,Assistance
27032,Assistance
3040,Assistance
1979,Assistance
32087,Assistance
5127,Assistance
16137,Assistance
32064,Assistance
16295,Assistance
22559,Assistance
24362,Assistance
37432,Assistance
36370,Assistance
24871,Assistance
16534,Assistance
9327,Assistance
21585,Assistance
36884,Assistance
20486,Assistance
17563,Assistance
13312,Assistance
34001,Assistance
21586,Assistance
16197,Assistance
10770,Assistance
13754,Assistance
26376,Assistance
35904,Assistance
32299,Assistance
26261,Assistance
20979,Assistance
2968,Assistance
21082,Assistance
33098,Assistance
16387,Assistance
29067,Assistance
23871,Assistance
35450,Assistance
31348,Assistance
37359,Assistance
7937,Assistance
17070,Assistance
23918,Assistance
2868,Assistance
17382,Assistance
16761,Assistance
17937,Assistance
6874,Assistance
8693,Assistance
13459,Assistance
219,Assistance
25608,Assistance
21367,Assistance
35347,Assistance
21287,Assistance
32678,Assistance
24989,Assistance
4247,Assistance
25376,Assistance
21851,Assistance
1299,Assistance
11729,Assistance
11517,Assistance
22716,Assistance
37061,Assistance
35166,Assistance
18831,Assistance
17449,Assistance
34798,Assistance
27079,Assistance
13278,Assistance
33311,Assistance
25366,Assistance
15875,Assistance
34232,Assistance
11517,Assistance
25396,Assistance
14875,Assistance
34709,Assistance
28533,Assistance
13753,Assistance
30976,Assistance
27102,Assistance
32350,Assistance
16087,Assistance
33593,Assistance
18585,Assistance
7486,Assistance
8253,Assistance
33594,Assistance
9095,Assistance
938,Assistance
16138,Assistance
16671,Assistance
9744,Assistance
6415,Assistance
28410,Assistance
24314,Assistance
12194,Assistance
29706,Assistance
35684,Assistance
18121,Assistance
31396,Assistance
22274,Assistance
8468,Assistance
25999,Assistance
12340,Assistance
23583,Assistance
1254,Assistance
1991,Assistance
17442,Assistance
27803,Assistance
28735,Assistance
24900,Assistance
13696,Assistance
5814,Assistance
12676,Assistance
33605,Assistance
37012,Assistance
344,Assistance
18562,Assistance
2838,Assistance
37094,Assistance
10370,Assistance
7088,Assistance
24898,Assistance
32343,Assistance
32243,Assistance
27681,Assistance
3290,Assistance
30011,Assistance
23914,Assistance
9799,Assistance
35347,Assistance
18048,Assistance
35976,Assistance
281,Assistance
8620,Assistance
20491,Assistance
9328,Assistance
13151,Assistance
19790,Assistance
23492,Assistance
16754,Assistance
32893,Assistance
17565,Assistance
7849,Assistance
1979,Assistance
28882,Assistance
5517,Assistance
13457,Assistance
26942,Assistance
30124,Assistance
21056,Assistance
29524,Assistance
21159,Assistance
37235,Assistance
36780,Assistance
6031,Assistance
33631,Assistance
30727,Assistance
9404,Assistance
11502,Assistance
14048,Assistance
34228,Assistance
14100,Assistance
3667,Assistance
1820,Assistance
32892,Assistance
13427,Assistance
19917,Assistance
9700,Assistance
6751,Assistance
8191,Assistance
32049,Assistance
5906,Assistance
7706,Assistance
34855,Assistance
9096,Assistance
13133,Assistance
30730,Assistance
34646,Assistance
298,Assistance
11482,Assistance
35166,Assistance
18254,Assistance
37389,Assistance
12977,Assistance
24130,Assistance
26454,Assistance
37284,Assistance
13440,Assistance
25869,Assistance
13772,Assistance
26480,Assistance
24870,Assistance
24915,Assistance
6883,Assistance
16198,Assistance
30331,Assistance
13426,Assistance
1819,Assistance
33137,Assistance
12340,Assistance
3383,Assistance
2373,Assistance
35347,Assistance
10068,Assistance
23858,Assistance
34615,Assistance
32691,Assistance
2942,Assistance
2969,Assistance
36371,Assistance
34061,Assistance
16140,Assistance
34906,Assistance
21585,Assistance
29904,Assistance
32372,Assistance
36099,Assistance
28017,Assistance
36852,Assistance
35835,Assistance
36254,Assistance
31874,Assistance
48,Assistance
13459,Assistance
18121,Assistance
36373,Assistance
27078,Assistance
28618,Assistance
28016,Assistance
5730,Assistance
2215,Assistance
16996,Assistance
4524,Assistance
10647,Assistance
35097,Assistance
29767,Assistance
36500,Assistance
27509,Assistance
7467,Assistance
6879,Assistance
33778,Assistance
35347,Assistance
12031,Assistance
1716,Assistance
14874,Assistance
18083,Assistance
4266,Assistance
28885,Assistance
22295,Assistance
28617,Assistance
1055,Assistance
13460,Assistance
9330,Assistance
37430,Assistance
33439,Assistance
13214,Assistance
7705,Assistance
33004,Assistance
20858,Assistance
34506,Assistance
24169,Assistance
5512,Assistance
25095,Assistance
36851,Assistance
19726,Assistance
30136,Assistance
26479,Assistance
2969,Assistance
613,Assistance
24514,Assistance
27679,Assistance
26478,Assistance
26116,Assistance
35707,Assistance
34332,Assistance
14412,Assistance
17260,Assistance
35927,Assistance
32711,Assistance
32618,Assistance
33594,Assistance
8692,Assistance
24555,Assistance
11516,Assistance
30598,Assistance
18894,Assistance
33440,Assistance
5031,Assistance
32686,Assistance
14123,Assistance
2076,Assistance
3039,Assistance
37431,Assistance
23275,Assistance
19905,Assistance
5690,Assistance
10770,Assistance
23913,Assistance
18371,Assistance
34774,Assistance
25367,Assistance
25930,Assistance
22369,Assistance
31277,Assistance
15205,Assistance
26550,Assistance
13460,Assistance
1255,Assistance
28589,Assistance
32710,Assistance
34222,Assistance
48,Assistance
23150,Assistance
31438,Assistance
27025,Assistance
22262,Assistance
7810,Assistance
34960,Assistance
34117,Assistance
27539,Assistance
27078,Assistance
29880,Assistance
36821,Assistance
6752,Assistance
33368,Assistance
7844,Assistance
18561,Assistance
33292,Assistance
33358,Assistance
33359,Assistance
31504,Assistance
20249,Assistance
20974,Assistance
33075,Assistance
32366,Assistance
7468,Assistance
37422,Assistance
24236,Assistance
18816,Assistance
25867,Assistance
13123,Assistance
16139,Assistance
7107,Assistance
9463,Assistance
21288,Assistance
33541,Assistance
28048,Assistance
30077,Assistance
6897,Assistance
27101,Assistance
10301,Assistance
18122,Assistance
18831,Assistance
19905,Assistance
22368,Assistance
10769,Assistance
31718,Assistance
35235,Assistance
32905,Assistance
6400,Assistance
37360,Assistance
28523,Assistance
14127,Assistance
13214,Assistance
13693,Assistance
23582,Assistance
20090,Assistance
36822,Assistance
9745,Assistance
16435,Assistance
15047,Assistance
12872,Assistance
19115,Assistance
24759,Assistance
25599,Assistance
10598,Assistance
18715,Assistance
10277,Assistance
28047,Assistance
33387,Assistance
10648,Assistance
26144,Assistance
344,Assistance
28737,Assistance
34754,Assistance
7564,Assistance
20858,Assistance
19675,Assistance
343,Assistance
17383,Assistance
14049,Assistance
281,Assistance
36964,Assistance
9095,Assistance
2856,Assistance
15035,Assistance
10599,Assistance
35941,Assistance
24832,Assistance
12837,Assistance
13132,Assistance
27802,Assistance
1959,Assistance
23913,Assistance
23927,Assistance
34223,Assistance
2077,Assistance
20982,Assistance
9651,Assistance
32080,Assistance
37434,Assistance
11333,Assistance
23596,Assistance
25599,Assistance
37358,Assistance
22203,Assistance
32889,Assistance
6476,Assistance
10359,Assistance
22716,Assistance
37234,Assistance
34062,Assistance
14050,Assistance
21024,Assistance
37307,Assistance
6757,Assistance
13778,Assistance
30677,Assistance
33286,Assistance
25595,Assistance
10769,Assistance
37229,Assistance
33293,Assistance
18896,Assistance
2395,Assistance
26754,Assistance
31817,Assistance
28736,Assistance
14101,Assistance
12872,Assistance
17874,Assistance
3424,Assistance
396,Assistance
4657,Assistance
32384,Assistance
14453,Assistance
17448,Assistance
31875,Assistance
34226,Assistance
12157,Assistance
17464,Assistance
25426,Assistance
19788,Assistance
16105,Assistance
27619,Assistance
36779,Assistance
7486,Assistance
36572,Assistance
30308,Assistance
34278,Assistance
37271,Assistance
30843,Assistance
21851,Assistance
33690,Assistance
16671,Assistance
18075,Assistance
28727,Assistance
13125,Assistance
15471,Assistance
9463,Assistance
16138,Assistance
28617,Assistance
3039,Assistance
9462,Assistance
33212,Assistance
14099,Assistance
33075,Assistance
27891,Assistance
23477,Assistance
13734,Assistance
20851,Assistance
34668,Assistance
18122,Assistance
17564,Assistance
16842,Assistance
32385,Assistance
31948,Assistance
28533,Assistance
18075,Assistance
34597,Assistance
5172,Assistance
13458,Assistance
23912,Assistance
31365,Assistance
7582,Assistance
21281,Assistance
5731,Assistance
349,Assistance
19048,Assistance
14663,Assistance
32373,Assistance
35817,Assistance
9651,Assistance
5033,Assistance
1236,Assistance
20468,Assistance
26778,Assistance
18561,Assistance
33334,Assistance
37424,Assistance
4255,Assistance
22402,Assistance
26527,Assistance
21103,Assistance
9541,Assistance
18255,Assistance
6340,Assistance
12031,Assistance
34464,Assistance
5034,Assistance
8539,Assistance
13278,Assistance
26537,Assistance
17536,Assistance
19494,Assistance
18854,Assistance
29692,Assistance
604,Assistance
25425,Assistance
271,Assistance
19051,Assistance
29693,Assistance
26899,Assistance
24916,Assistance
35968,Assistance
28881,Assistance
29705,Assistance
28818,Assistance
18434,Assistance
27217,Assistance
33388,Assistance
23919,Assistance
32493,Assistance
13256,Assistance
37285,Assistance
7319,Assistance
26464,Assistance
1980,Assistance
30893,Assistance
9432,Assistance
30597,Assistance
30937,Assistance
26166,Assistance
12676,Assistance
26530,Assistance
29237,Assistance
8544,Assistance
9074,Assistance
10358,Assistance
220,Assistance
27788,Assistance
15874,Assistance
26370,Assistance
23915,Assistance
25473,Assistance
1819,Assistance
13124,Assistance
226,Assistance
7838,Assistance
29485,Assistance
30295,Assistance
2216,Assistance
12978,Assistance
18017,Assistance
34669,Assistance
7564,Assistance
7848,Assistance
7044,Assistance
3487,Assistance
20327,Assistance
24899,Assistance
23912,Assistance
6878,Assistance
17937,Assistance
20484,Assistance
30010,Assistance
27508,Assistance
13641,Assistance
17562,Assistance
24500,Assistance
5518,Assistance
10889,Assistance
18049,Assistance
32243,Assistance
31647,Assistance
5030,Assistance
28532,Assistance
5930,Assistance
33609,Assistance
36853,Assistance
8895,Assistance
28051,Assistance
20390,Assistance
37433,Assistance
5172,Assistance
36372,Assistance
7320,Assistance
9094,Assistance
22515,Assistance
13640,Assistance
33257,Assistance
24858,Assistance
32375,Assistance
5587,Assistance
22354,Assistance
1980,Assistance
23477,Assistance
22340,Assistance
21081,Assistance
19052,Assistance
605,Assistance
37361,Assistance
32096,Assistance
37425,Assistance
2856,Assistance
19053,Assistance
20492,Assistance
17069,Assistance
35152,Assistance
33137,Assistance
13442,Assistance
36255,Assistance
37361,Assistance
1300,Assistance
33445,Assistance
24900,Assistance
23916,Assistance
36775,Assistance
33901,Assistance
32058,Assistance
34458,Assistance
29703,Assistance
5035,Assistance
30780,Assistance
11516,Assistance
19676,Assistance
18372,Assistance
20750,Assistance
32095,Assistance
9449,Assistance
37429,Assistance
1255,Assistance
27700,Assistance
28607,Assistance
29964,Assistance
21497,Assistance
27079,Assistance
20984,Assistance
5929,Assistance
9834,Assistance
27101,Assistance
35167,Assistance
22295,Assistance
34744,Assistance
661,Assistance
32041,Assistance
13338,Assistance
35290,Assistance
15175,Assistance
2072,Assistance
28882,Assistance
34708,Assistance
37359,Assistance
23327,Assistance
11728,Assistance
24760,Assistance
36256,Assistance
37005,Assistance
24859,Assistance
36821,Assistance
12938,Assistance
4266,Assistance
32893,Assistance
485,Assistance
5555,Assistance
31277,Assistance
11188,Assistance
11115,Assistance
24013,Assistance
26016,Assistance
28995,Assistance
30467,Assistance
22285,Assistance
12186,Assistance
30306,Assistance
32024,Assistance
9252,Assistance
31145,Assistance
22558,Assistance
5875,Assistance
19146,Assistance
32136,Assistance
18222,Assistance
24556,Assistance
34421,Assistance
16100,Assistance
25868,Assistance
16762,Assistance
16100,Assistance
21898,Assistance
35926,Assistance
21496,Assistance
28842,Assistance
27024,Assistance
6400,Assistance
9094,Assistance
21103,Assistance
21955,Assistance
18221,Assistance
13458,Assistance
19789,Assistance
37360,Assistance
15174,Assistance
24780,Assistance
20728,Assistance
15909,Assistance
20975,Assistance
26477,Assistance
24901,Assistance
5876,Assistance
24990,Assistance
37428,Assistance
14051,Assistance
3458,Assistance
24765,Assistance
27033,Assistance
3040,Assistance
31365,Assistance
3437,Assistance
6476,Assistance
20981,Assistance
29766,Assistance
20722,Assistance
26672,Assistance
13122,Assistance
29486,Assistance
11208,Assistance
26167,Assistance
5425,Assistance
18523,Assistance
28607,Assistance
35098,Assistance
8621,Assistance
32497,Assistance
13981,Assistance
27902,Assistance
25094,Assistance
9462,Assistance
17094,Assistance
23260,Assistance
20973,Assistance
5513,Assistance
2968,Assistance
32622,Assistance
25969,Assistance
33911,Assistance
8252,Assistance
11854,Assistance
26203,Assistance
13130,Assistance
10552,Assistance
33287,Assistance
22302,Assistance
32248,Assistance
30394,Assistance
33705,Assistance
18372,Assistance
23021,Assistance
28844,Assistance
3424,Assistance
14515,Assistance
32383,Assistance
34796,Assistance
