,Casualty Severity
29309,Slight
11841,Slight
5061,Slight
35573,Slight
52,Slight
7025,Slight
13959,Slight
12664,Slight
10401,Slight
34153,Slight
4122,Slight
8653,Slight
6539,Slight
13872,Slight
29009,Slight
15600,Slight
13896,Slight
12245,Slight
8503,Slight
13908,Slight
8780,Slight
17291,Slight
11378,Slight
3884,Slight
25440,Slight
7840,Slight
34340,Slight
7146,Slight
14866,Slight
34259,Slight
4054,Slight
2899,Slight
10669,Slight
25849,Slight
18335,Slight
19579,Slight
8360,Slight
13793,Slight
6578,Slight
9821,Slight
13105,Slight
28951,Slight
17797,Slight
15971,Slight
29325,Slight
20482,Slight
21390,Slight
16618,Slight
8716,Slight
29844,Slight
29397,Slight
18437,Slight
15585,Slight
10691,Slight
11651,Slight
13323,Slight
6643,Slight
22127,Slight
15997,Slight
1055,Slight
10773,Slight
12085,Slight
14274,Slight
25556,Slight
16221,Slight
16984,Slight
5525,Slight
5432,Slight
20012,Slight
21158,Slight
11543,Slight
8776,Slight
13376,Slight
11538,Slight
3992,Slight
19682,Slight
28478,Slight
17048,Slight
19840,Slight
18437,Slight
7840,Slight
13908,Slight
31422,Slight
29615,Slight
18805,Slight
24859,Slight
20395,Slight
14375,Slight
17475,Slight
13285,Slight
1957,Slight
1056,Slight
17938,Slight
13325,Slight
26747,Slight
17194,Slight
6577,Slight
15049,Slight
4052,Slight
21396,Slight
782,Slight
18268,Slight
5368,Slight
19988,Slight
10402,Slight
18426,Slight
13554,Slight
34817,Slight
1158,Slight
23837,Slight
13123,Slight
12575,Slight
32827,Slight
10004,Slight
3244,Slight
9522,Slight
13793,Slight
34049,Slight
11683,Slight
17455,Slight
7794,Slight
14160,Slight
28226,Slight
2613,Slight
10794,Slight
8777,Slight
22640,Slight
13322,Slight
20196,Slight
34815,Slight
24448,Slight
12085,Slight
23918,Slight
3199,Slight
14157,Slight
34167,Slight
28235,Slight
10399,Slight
30555,Slight
30415,Slight
12944,Slight
29059,Slight
19682,Slight
19682,Slight
16984,Slight
11165,Slight
15940,Slight
25209,Slight
16765,Slight
10401,Slight
19169,Slight
13116,Slight
9528,Slight
12402,Slight
20412,Slight
696,Slight
7384,Slight
7845,Slight
9756,Slight
13793,Slight
11885,Slight
405,Slight
12949,Slight
8874,Slight
4919,Slight
31632,Slight
31421,Slight
5355,Slight
24858,Slight
6014,Slight
30109,Slight
12941,Slight
13668,Slight
8116,Slight
20841,Slight
3419,Slight
10742,Slight
12575,Slight
24043,Slight
16904,Slight
23742,Slight
3921,Slight
19721,Slight
34657,Slight
10929,Slight
34168,Slight
28890,Slight
10880,Slight
23395,Slight
25689,Slight
8115,Slight
22688,Slight
17443,Slight
6684,Slight
29329,Slight
5415,Slight
33303,Slight
6794,Slight
4381,Slight
10379,Slight
21161,Slight
5715,Slight
21363,Slight
12197,Slight
10695,Slight
11883,Slight
4795,Slight
24400,Slight
694,Slight
17797,Slight
929,Slight
16747,Slight
7128,Slight
3400,Slight
14473,Slight
33283,Slight
9744,Slight
1552,Slight
16620,Slight
11882,Slight
10669,Slight
24671,Slight
339,Slight
27739,Slight
5627,Slight
19585,Slight
3198,Slight
9473,Slight
15572,Slight
32624,Slight
12945,Slight
11652,Slight
27769,Slight
19544,Slight
10773,Slight
10728,Slight
15428,Slight
17431,Slight
24287,Slight
20296,Slight
1130,Slight
12502,Slight
25690,Slight
29325,Slight
13264,Slight
8952,Slight
33576,Slight
13320,Slight
1123,Slight
5416,Slight
18386,Slight
25925,Slight
5933,Slight
28228,Slight
32688,Slight
19252,Slight
23917,Slight
7083,Slight
27169,Slight
12939,Slight
35045,Slight
14116,Slight
4748,Slight
2187,Slight
27526,Slight
4918,Slight
13123,Slight
16871,Slight
1199,Slight
5370,Slight
3021,Slight
24687,Slight
33683,Slight
2872,Slight
9528,Slight
29150,Slight
16911,Slight
25071,Slight
2208,Slight
8910,Slight
21935,Slight
23265,Slight
20539,Slight
16331,Slight
9152,Slight
8847,Slight
8049,Slight
31252,Slight
26061,Slight
7296,Slight
20740,Slight
34127,Slight
8751,Slight
4918,Slight
3941,Slight
1153,Slight
3786,Slight
16913,Slight
9524,Slight
6232,Slight
25281,Slight
7041,Slight
18383,Slight
1300,Slight
16768,Slight
17734,Slight
7215,Slight
2569,Slight
35140,Slight
8875,Slight
14592,Slight
13895,Slight
11476,Slight
11379,Slight
18018,Slight
29010,Slight
34318,Slight
28256,Slight
15039,Slight
29042,Slight
4244,Slight
11977,Slight
14248,Slight
192,Slight
28200,Slight
25082,Slight
20575,Slight
11947,Slight
5425,Slight
23264,Slight
34714,Slight
12960,Slight
5416,Slight
19772,Slight
26886,Slight
25751,Slight
19970,Slight
16561,Slight
16631,Slight
23917,Slight
2920,Slight
17124,Slight
21209,Slight
28972,Slight
29102,Slight
11278,Slight
4950,Slight
13793,Slight
20508,Slight
28871,Slight
15997,Slight
9539,Slight
11518,Slight
11329,Slight
10473,Slight
8774,Slight
31077,Slight
8028,Slight
268,Slight
2561,Slight
5524,Slight
11319,Slight
10753,Slight
4966,Slight
11519,Slight
16159,Slight
5164,Slight
12485,Slight
32624,Slight
34152,Slight
34153,Slight
16926,Slight
24010,Slight
7636,Slight
35427,Slight
5188,Slight
35410,Slight
13426,Slight
8597,Slight
20412,Slight
5122,Slight
27104,Slight
15075,Slight
14465,Slight
28005,Slight
20296,Slight
14446,Slight
807,Slight
28460,Slight
14983,Slight
31238,Slight
32822,Slight
8330,Slight
17444,Slight
1237,Slight
700,Slight
29479,Slight
17099,Slight
15832,Slight
23677,Slight
3112,Slight
32009,Slight
13719,Slight
5369,Slight
10772,Slight
25322,Slight
8417,Slight
12485,Slight
1200,Slight
13310,Slight
133,Slight
28256,Slight
12037,Slight
3154,Slight
28646,Slight
16647,Slight
6268,Slight
9360,Slight
30132,Slight
4747,Slight
461,Slight
7676,Slight
15830,Slight
5124,Slight
3702,Slight
14199,Slight
28481,Slight
6517,Slight
6679,Slight
13671,Slight
18215,Slight
29504,Slight
6716,Slight
8752,Slight
9360,Slight
18334,Slight
338,Slight
406,Slight
16617,Slight
11132,Slight
20405,Slight
25304,Slight
5234,Slight
3708,Slight
5643,Slight
25985,Slight
19586,Slight
6685,Slight
8769,Slight
8157,Slight
16339,Slight
7897,Slight
4750,Slight
846,Slight
1417,Slight
3251,Slight
35409,Slight
1067,Slight
30498,Slight
6794,Slight
5225,Slight
11929,Slight
10725,Slight
6885,Slight
14902,Slight
1066,Slight
2708,Slight
10693,Slight
19672,Slight
3689,Slight
3709,Slight
4966,Slight
20540,Slight
21018,Slight
16984,Slight
4010,Slight
25680,Slight
12919,Slight
4482,Slight
29010,Slight
15586,Slight
27635,Slight
28905,Slight
9456,Slight
30093,Slight
15981,Slight
18334,Slight
2613,Slight
11131,Slight
4913,Slight
2742,Slight
30654,Slight
13324,Slight
8034,Slight
5791,Slight
27105,Slight
70,Slight
6539,Slight
27670,Slight
29946,Slight
7035,Slight
25683,Slight
11378,Slight
25555,Slight
5434,Slight
15675,Slight
11165,Slight
3492,Slight
8849,Slight
31292,Slight
4206,Slight
12945,Slight
13928,Slight
15940,Slight
21934,Slight
8105,Slight
18236,Slight
1009,Slight
4353,Slight
2650,Slight
12740,Slight
20808,Slight
5431,Slight
6176,Slight
25227,Slight
26747,Slight
1427,Slight
18627,Slight
29008,Slight
14395,Slight
30643,Slight
27906,Slight
10669,Slight
23863,Slight
19722,Slight
31179,Slight
30644,Slight
916,Slight
18438,Slight
33305,Slight
2684,Slight
16882,Slight
29713,Slight
1177,Slight
30134,Slight
29099,Slight
14393,Slight
6517,Slight
7140,Slight
11397,Slight
1006,Slight
12245,Slight
11418,Slight
19251,Slight
20507,Slight
13797,Slight
929,Slight
1955,Slight
1070,Slight
5702,Slight
6162,Slight
3098,Slight
12941,Slight
1957,Slight
10402,Slight
7525,Slight
1158,Slight
17367,Slight
31095,Slight
13692,Slight
15785,Slight
33956,Slight
20821,Slight
16617,Slight
27039,Slight
19722,Slight
29101,Slight
2416,Slight
25187,Slight
13840,Slight
33516,Slight
70,Slight
29153,Slight
773,Slight
707,Slight
22127,Slight
26697,Slight
30787,Slight
26060,Slight
12217,Slight
27221,Slight
19294,Slight
19666,Slight
638,Slight
5432,Slight
13928,Slight
18349,Slight
26140,Slight
24009,Slight
22271,Slight
12398,Slight
6679,Slight
34564,Slight
22688,Slight
7837,Slight
13403,Slight
66,Slight
21934,Slight
32808,Slight
6267,Slight
9551,Slight
5745,Slight
25555,Slight
25264,Slight
27738,Slight
34166,Slight
4054,Slight
14982,Slight
17052,Slight
13208,Slight
26575,Slight
6437,Slight
17915,Slight
21379,Slight
31138,Slight
22887,Slight
12664,Slight
12217,Slight
6705,Slight
27221,Slight
28240,Assistance
11848,Assistance
29884,Assistance
30085,Assistance
28041,Assistance
19234,Assistance
18447,Assistance
28821,Assistance
29815,Assistance
20564,Assistance
1384,Assistance
33787,Assistance
17162,Assistance
34951,Assistance
13227,Assistance
30087,Assistance
29380,Assistance
28593,Assistance
25766,Assistance
10270,Assistance
17091,Assistance
35669,Assistance
31096,Assistance
19747,Assistance
11341,Assistance
16333,Assistance
906,Assistance
31606,Assistance
11331,Assistance
3983,Assistance
21642,Assistance
32737,Assistance
32590,Assistance
27506,Assistance
27968,Assistance
5152,Assistance
25495,Assistance
3196,Assistance
24750,Assistance
19747,Assistance
2880,Assistance
30646,Assistance
29612,Assistance
28318,Assistance
32374,Assistance
7374,Assistance
3604,Assistance
18528,Assistance
8194,Assistance
22947,Assistance
1348,Assistance
20396,Assistance
34416,Assistance
22376,Assistance
24297,Assistance
20610,Assistance
7900,Assistance
30011,Assistance
32727,Assistance
25826,Assistance
12824,Assistance
29612,Assistance
2913,Assistance
8193,Assistance
22376,Assistance
33755,Assistance
12200,Assistance
230,Assistance
31802,Assistance
26096,Assistance
10791,Assistance
31416,Assistance
11800,Assistance
7376,Assistance
28749,Assistance
10791,Assistance
27710,Assistance
16141,Assistance
13544,Assistance
8942,Assistance
26862,Assistance
31580,Assistance
29795,Assistance
5451,Assistance
4125,Assistance
7901,Assistance
7523,Assistance
9536,Assistance
18405,Assistance
10374,Assistance
18405,Assistance
32178,Assistance
23439,Assistance
28945,Assistance
10736,Assistance
32610,Assistance
5930,Assistance
3797,Assistance
5452,Assistance
6995,Assistance
27001,Assistance
5129,Assistance
19248,Assistance
32492,Assistance
12860,Assistance
28591,Assistance
27001,Assistance
15993,Assistance
29310,Assistance
7377,Assistance
16853,Assistance
8786,Assistance
10935,Assistance
16141,Assistance
27835,Assistance
1451,Assistance
8194,Assistance
24559,Assistance
7524,Assistance
19575,Assistance
29534,Assistance
17614,Assistance
7290,Assistance
28940,Assistance
13052,Assistance
28281,Assistance
17266,Assistance
32729,Assistance
34642,Assistance
28405,Assistance
7304,Assistance
10403,Assistance
33780,Assistance
34046,Assistance
24351,Assistance
28239,Assistance
12979,Assistance
25916,Assistance
2768,Assistance
10216,Assistance
23692,Assistance
23942,Assistance
32110,Assistance
4160,Assistance
25014,Assistance
19385,Assistance
31369,Assistance
26762,Assistance
3674,Assistance
30129,Assistance
26363,Assistance
15020,Assistance
27588,Assistance
28430,Assistance
7524,Assistance
18690,Assistance
14677,Assistance
12568,Assistance
6862,Assistance
8319,Assistance
35479,Assistance
35548,Assistance
25494,Assistance
597,Assistance
6581,Assistance
3018,Assistance
14863,Assistance
28640,Assistance
12859,Assistance
23719,Assistance
16862,Assistance
7899,Assistance
28936,Assistance
11800,Assistance
27831,Assistance
32532,Assistance
2245,Assistance
22907,Assistance
30264,Assistance
14696,Assistance
27637,Assistance
32225,Assistance
17924,Assistance
24329,Assistance
34345,Assistance
10271,Assistance
17165,Assistance
7305,Assistance
34002,Assistance
22974,Assistance
27068,Assistance
16333,Assistance
29310,Assistance
7654,Assistance
10403,Assistance
28669,Assistance
27711,Assistance
32680,Assistance
23874,Assistance
32178,Assistance
5427,Assistance
29333,Assistance
3211,Assistance
20608,Assistance
24964,Assistance
27350,Assistance
32726,Assistance
2505,Assistance
32229,Assistance
30648,Assistance
31580,Assistance
35690,Assistance
20898,Assistance
6997,Assistance
26988,Assistance
10258,Assistance
32418,Assistance
33894,Assistance
17212,Assistance
3604,Assistance
10716,Assistance
15403,Assistance
5452,Assistance
23191,Assistance
26831,Assistance
7379,Assistance
16774,Assistance
34052,Assistance
13897,Assistance
14003,Assistance
26221,Assistance
35161,Assistance
31150,Assistance
34997,Assistance
28668,Assistance
25538,Assistance
2654,Assistance
28641,Assistance
23739,Assistance
28968,Assistance
34093,Assistance
6939,Assistance
34400,Assistance
19407,Assistance
21858,Assistance
7461,Assistance
16164,Assistance
27483,Assistance
16632,Assistance
3020,Assistance
31485,Assistance
9826,Assistance
24158,Assistance
6995,Assistance
2883,Assistance
32590,Assistance
10208,Assistance
9386,Assistance
35632,Assistance
33787,Assistance
7370,Assistance
4161,Assistance
32765,Assistance
16332,Assistance
11028,Assistance
29094,Assistance
34608,Assistance
34343,Assistance
30138,Assistance
5451,Assistance
18895,Assistance
6217,Assistance
31664,Assistance
32732,Assistance
29015,Assistance
8607,Assistance
25495,Assistance
34072,Assistance
17147,Assistance
33518,Assistance
29016,Assistance
24156,Assistance
17661,Assistance
22720,Assistance
33405,Assistance
32365,Assistance
3067,Assistance
5931,Assistance
22687,Assistance
20362,Assistance
1348,Assistance
24782,Assistance
5276,Assistance
18150,Assistance
2880,Assistance
14795,Assistance
32728,Assistance
28822,Assistance
28967,Assistance
16989,Assistance
2880,Assistance
32613,Assistance
27000,Assistance
31414,Assistance
180,Assistance
9079,Assistance
3211,Assistance
35231,Assistance
23674,Assistance
7978,Assistance
31774,Assistance
25269,Assistance
24334,Assistance
17299,Assistance
7305,Assistance
10289,Assistance
4773,Assistance
14684,Assistance
2182,Assistance
34341,Assistance
2654,Assistance
2448,Assistance
5276,Assistance
16853,Assistance
26894,Assistance
64,Assistance
28926,Assistance
28643,Assistance
9825,Assistance
25274,Assistance
4125,Assistance
5707,Assistance
23193,Assistance
12854,Assistance
31619,Assistance
32177,Assistance
12354,Assistance
53,Assistance
6995,Assistance
27964,Assistance
10374,Assistance
4081,Assistance
20599,Assistance
23190,Assistance
13707,Assistance
30086,Assistance
4419,Assistance
27802,Assistance
32738,Assistance
18643,Assistance
17165,Assistance
27246,Assistance
18997,Assistance
28726,Assistance
31803,Assistance
18324,Assistance
32303,Assistance
29016,Assistance
22357,Assistance
17353,Assistance
30227,Assistance
25798,Assistance
17654,Assistance
8193,Assistance
27831,Assistance
20609,Assistance
308,Assistance
22220,Assistance
11341,Assistance
34016,Assistance
9165,Assistance
8461,Assistance
24502,Assistance
26224,Assistance
17299,Assistance
3034,Assistance
29797,Assistance
10707,Assistance
1347,Assistance
16140,Assistance
7304,Assistance
5128,Assistance
32735,Assistance
6832,Assistance
10817,Assistance
17610,Assistance
30328,Assistance
31720,Assistance
23738,Assistance
24857,Assistance
28617,Assistance
31330,Assistance
20480,Assistance
6681,Assistance
29375,Assistance
22416,Assistance
31721,Assistance
13028,Assistance
6893,Assistance
14794,Assistance
29610,Assistance
1517,Assistance
9107,Assistance
24066,Assistance
6939,Assistance
30196,Assistance
19154,Assistance
23437,Assistance
22484,Assistance
7524,Assistance
17266,Assistance
13927,Assistance
22831,Assistance
9826,Assistance
32649,Assistance
8600,Assistance
34073,Assistance
7361,Assistance
19447,Assistance
32111,Assistance
15101,Assistance
25558,Assistance
32724,Assistance
31388,Assistance
25520,Assistance
9386,Assistance
2716,Assistance
10404,Assistance
31582,Assistance
12051,Assistance
2716,Assistance
23721,Assistance
18404,Assistance
9693,Assistance
11630,Assistance
32225,Assistance
14336,Assistance
35669,Assistance
7655,Assistance
28941,Assistance
180,Assistance
11112,Assistance
21162,Assistance
308,Assistance
30647,Assistance
4690,Assistance
5452,Assistance
23362,Assistance
10374,Assistance
22299,Assistance
16682,Assistance
10966,Assistance
17265,Assistance
22904,Assistance
35437,Assistance
31665,Assistance
32739,Assistance
2563,Assistance
10909,Assistance
28280,Assistance
24347,Assistance
160,Assistance
27349,Assistance
3303,Assistance
20390,Assistance
19386,Assistance
9242,Assistance
24793,Assistance
29380,Assistance
18020,Assistance
14897,Assistance
30138,Assistance
32358,Assistance
32559,Assistance
5931,Assistance
5275,Assistance
15100,Assistance
23129,Assistance
23605,Assistance
35478,Assistance
10408,Assistance
16632,Assistance
26364,Assistance
19283,Assistance
10635,Assistance
26830,Assistance
30260,Assistance
17754,Assistance
33927,Assistance
33789,Assistance
22905,Assistance
32725,Assistance
3494,Assistance
33818,Assistance
928,Assistance
20704,Assistance
17164,Assistance
21253,Assistance
22410,Assistance
31775,Assistance
17300,Assistance
7523,Assistance
18448,Assistance
28750,Assistance
7524,Assistance
18404,Assistance
19284,Assistance
22264,Assistance
8799,Assistance
1384,Assistance
32388,Assistance
3674,Assistance
30114,Assistance
334,Assistance
231,Assistance
9618,Assistance
3976,Assistance
8634,Assistance
21327,Assistance
32111,Assistance
24082,Assistance
33754,Assistance
27352,Assistance
8338,Assistance
3674,Assistance
14686,Assistance
31268,Assistance
14838,Assistance
32177,Assistance
730,Assistance
11629,Assistance
4201,Assistance
16632,Assistance
25162,Assistance
25619,Assistance
9388,Assistance
33972,Assistance
10258,Assistance
33674,Assistance
3833,Assistance
53,Assistance
14682,Assistance
3894,Assistance
11301,Assistance
25886,Assistance
14003,Assistance
4970,Assistance
32768,Assistance
33819,Assistance
14003,Assistance
13845,Assistance
23739,Assistance
33971,Assistance
6831,Assistance
17091,Assistance
28822,Assistance
620,Assistance
31048,Assistance
22615,Assistance
24966,Assistance
16140,Assistance
3036,Assistance
7176,Assistance
2881,Assistance
2884,Assistance
12996,Assistance
33135,Assistance
6995,Assistance
5445,Assistance
16632,Assistance
24446,Assistance
33955,Assistance
33781,Assistance
22594,Assistance
31772,Assistance
9385,Assistance
34644,Assistance
4283,Assistance
26585,Assistance
17654,Assistance
11099,Assistance
28932,Assistance
19582,Assistance
20481,Assistance
6837,Assistance
17162,Assistance
9385,Assistance
4796,Assistance
9080,Assistance
31387,Assistance
22908,Assistance
22234,Assistance
402,Assistance
10774,Assistance
9242,Assistance
3136,Assistance
32854,Assistance
10285,Assistance
14335,Assistance
11302,Assistance
7370,Assistance
10343,Assistance
3211,Assistance
13005,Assistance
29094,Assistance
1348,Assistance
34054,Assistance
27818,Assistance
11179,Assistance
17164,Assistance
6938,Assistance
1347,Assistance
19509,Assistance
17144,Assistance
28217,Assistance
8356,Assistance
4161,Assistance
20600,Assistance
6893,Assistance
5696,Assistance
26832,Assistance
34068,Assistance
19385,Assistance
22146,Assistance
17265,Assistance
4502,Assistance
14117,Assistance
8635,Assistance
31707,Assistance
35691,Assistance
27496,Assistance
11340,Assistance
28725,Assistance
1150,Assistance
34576,Assistance
11028,Assistance
34007,Assistance
24782,Assistance
9781,Assistance
32625,Assistance
7523,Assistance
22687,Assistance
17255,Assistance
32764,Assistance
6682,Assistance
23430,Assistance
596,Assistance
17148,Assistance
28430,Assistance
32681,Assistance
398,Assistance
12060,Assistance
32653,Assistance
25798,Assistance
29380,Assistance
32857,Assistance
33924,Assistance
1348,Assistance
29209,Assistance
2925,Assistance
32331,Assistance
13589,Assistance
8312,Assistance
9877,Assistance
30641,Assistance
24749,Assistance
33954,Assistance
34950,Assistance
24961,Assistance
401,Assistance
30124,Assistance
28725,Assistance
32558,Assistance
20400,Assistance
12854,Assistance
34121,Assistance
23105,Assistance
2882,Assistance
26964,Assistance
7193,Assistance
7455,Assistance
23383,Assistance
6083,Assistance
32615,Assistance
13252,Assistance
31415,Assistance
21173,Assistance
34047,Assistance
10374,Assistance
24585,Assistance
20309,Assistance
34261,Assistance
23076,Assistance
24750,Assistance
34017,Assistance
33134,Assistance
20705,Assistance
26237,Assistance
27782,Assistance
35387,Assistance
31564,Assistance
3197,Assistance
11629,Assistance
10787,Assistance
29041,Assistance
17061,Assistance
13051,Assistance
2913,Assistance
30402,Assistance
10403,Assistance
24850,Assistance
25676,Assistance
27868,Assistance
26223,Assistance
24962,Assistance
28967,Assistance
10037,Assistance
20909,Assistance
18708,Assistance
30107,Assistance
9166,Assistance
34205,Assistance
30551,Assistance
15100,Assistance
25494,Assistance
1529,Assistance
30861,Assistance
30089,Assistance
28317,Assistance
24447,Assistance
28726,Assistance
18675,Assistance
19254,Assistance
31800,Assistance
27410,Assistance
33718,Assistance
32571,Assistance
15990,Assistance
17255,Assistance
32112,Assistance
23075,Assistance
12860,Assistance
10936,Assistance
17662,Assistance
3196,Assistance
24688,Assistance
32387,Assistance
3197,Assistance
13845,Assistance
402,Assistance
14378,Assistance
35698,Assistance
10186,Assistance
34093,Assistance
26732,Assistance
14335,Assistance
30863,Assistance
11346,Assistance
28973,Assistance
25494,Assistance
4525,Assistance
25269,Assistance
29030,Assistance
24763,Assistance
13132,Assistance
15992,Assistance
11794,Assistance
31151,Assistance
31124,Assistance
31605,Assistance
13633,Assistance
7523,Assistance
158,Assistance
33925,Assistance
33566,Assistance
7127,Assistance
34003,Assistance
354,Assistance
8001,Assistance
27649,Assistance
30125,Assistance
10186,Assistance
21327,Assistance
24225,Assistance
32362,Assistance
5240,Assistance
34069,Assistance
11828,Assistance
22282,Assistance
9166,Assistance
18404,Assistance
10750,Assistance
22942,Assistance
19583,Assistance
6093,Assistance
30651,Assistance
10038,Assistance
25766,Assistance
24781,Assistance
17163,Assistance
10706,Assistance
231,Assistance
35712,Assistance
24447,Assistance
33801,Assistance
14377,Assistance
7305,Assistance
22358,Assistance
18089,Assistance
10787,Assistance
27834,Assistance
24446,Assistance
17091,Assistance
27618,Assistance
33519,Assistance
8313,Assistance
2768,Assistance
20355,Assistance
4953,Assistance
14899,Assistance
1493,Assistance
6097,Assistance
17062,Assistance
22264,Assistance
28280,Assistance
24224,Assistance
4952,Assistance
31708,Assistance
31503,Assistance
10259,Assistance
24764,Assistance
24296,Assistance
17144,Assistance
19234,Assistance
30980,Assistance
32814,Assistance
24963,Assistance
10715,Assistance
19644,Assistance
24792,Assistance
5589,Assistance
27980,Assistance
2210,Assistance
6169,Assistance
33781,Assistance
456,Assistance
24794,Assistance
30261,Assistance
17292,Assistance
4660,Assistance
3895,Assistance
308,Assistance
18219,Assistance
17148,Assistance
28357,Assistance
23619,Assistance
30981,Assistance
35477,Assistance
34053,Assistance
33780,Assistance
7151,Assistance
22973,Assistance
26362,Assistance
33328,Assistance
32730,Assistance
28317,Assistance
24408,Assistance
32110,Assistance
