,Casualty Severity
21668,Slight
11960,Slight
15441,Slight
3565,Slight
26751,Slight
5945,Slight
10887,Slight
4084,Slight
9003,Slight
13897,Slight
28101,Slight
5037,Slight
12490,Slight
18191,Slight
31816,Slight
5854,Slight
19741,Slight
8980,Slight
20978,Slight
8506,Slight
2900,Slight
31118,Slight
15063,Slight
2181,Slight
11505,Slight
19904,Slight
20655,Slight
7911,Slight
32241,Slight
16818,Slight
16758,Slight
11989,Slight
777,Slight
18786,Slight
3083,Slight
16355,Slight
20368,Slight
6381,Slight
19196,Slight
460,Slight
2496,Slight
6128,Slight
3023,Slight
9358,Slight
13021,Slight
10531,Slight
27271,Slight
27161,Slight
2376,Slight
28772,Slight
12585,Slight
21376,Slight
1737,Slight
27546,Slight
18180,Slight
28739,Slight
10876,Slight
2390,Slight
457,Slight
18786,Slight
5553,Slight
8776,Slight
13024,Slight
34986,Slight
15560,Slight
33223,Slight
19426,Slight
3628,Slight
15839,Slight
21870,Slight
20655,Slight
23143,Slight
30437,Slight
26737,Slight
31906,Slight
2294,Slight
21517,Slight
31135,Slight
12986,Slight
8779,Slight
2492,Slight
6217,Slight
18179,Slight
34168,Slight
4492,Slight
10270,Slight
5462,Slight
12169,Slight
24068,Slight
22060,Slight
17595,Slight
27888,Slight
28772,Slight
21135,Slight
3056,Slight
1844,Slight
6490,Slight
1535,Slight
10270,Slight
10039,Slight
9432,Slight
2769,Slight
19552,Slight
2900,Slight
8073,Slight
33460,Slight
30932,Slight
6308,Slight
18936,Slight
15667,Slight
9439,Slight
3084,Slight
34986,Slight
32637,Slight
29688,Slight
7911,Slight
3089,Slight
21139,Slight
14204,Slight
3026,Slight
16673,Slight
2148,Slight
6489,Slight
2474,Slight
13349,Slight
12585,Slight
3086,Slight
2147,Slight
1948,Slight
29587,Slight
26306,Slight
18936,Slight
18936,Slight
31134,Slight
16158,Slight
19450,Slight
27661,Slight
10197,Slight
16759,Slight
20822,Slight
5523,Slight
9443,Slight
10881,Slight
18860,Slight
5258,Slight
35090,Slight
20392,Slight
17035,Slight
35612,Slight
19511,Slight
27790,Slight
28576,Slight
8878,Slight
22439,Slight
9450,Slight
20295,Slight
21923,Slight
8752,Slight
2555,Slight
8221,Slight
20543,Slight
35349,Slight
19189,Slight
34137,Slight
24068,Slight
11527,Slight
10874,Slight
18542,Slight
17094,Slight
14453,Slight
16484,Slight
21445,Slight
18936,Slight
9481,Slight
35173,Slight
14864,Slight
2496,Slight
20977,Slight
2217,Slight
27057,Slight
4518,Slight
9450,Slight
19619,Slight
1836,Slight
34774,Slight
33223,Slight
9156,Slight
28047,Slight
1711,Slight
24769,Slight
19632,Slight
8736,Slight
5264,Slight
10887,Slight
28049,Slight
16661,Slight
6218,Slight
24467,Slight
5571,Slight
12131,Slight
31709,Slight
15696,Slight
35345,Slight
5523,Slight
10661,Slight
22270,Slight
5945,Slight
3565,Slight
13070,Slight
19765,Slight
18908,Slight
15775,Slight
17932,Slight
33841,Slight
8075,Slight
1844,Slight
25134,Slight
13680,Slight
8733,Slight
9259,Slight
28079,Slight
24371,Slight
5381,Slight
20180,Slight
12099,Slight
1850,Slight
19510,Slight
1537,Slight
2241,Slight
9004,Slight
25442,Slight
21139,Slight
28772,Slight
2613,Slight
12587,Slight
4210,Slight
9445,Slight
35793,Slight
4083,Slight
4083,Slight
12529,Slight
34290,Slight
10174,Slight
8330,Slight
32383,Slight
10529,Slight
13282,Slight
13430,Slight
27825,Slight
13352,Slight
17280,Slight
10197,Slight
17364,Slight
18053,Slight
1405,Slight
21347,Slight
21085,Slight
9147,Slight
9339,Slight
17348,Slight
32652,Slight
21139,Slight
18185,Slight
5476,Slight
32610,Slight
19192,Slight
9189,Slight
18062,Slight
9003,Slight
15697,Slight
5945,Slight
4581,Slight
3566,Slight
30436,Slight
23348,Slight
16673,Slight
10530,Slight
3089,Slight
13679,Slight
12168,Slight
5989,Slight
458,Slight
3086,Slight
18783,Slight
9261,Slight
13021,Slight
9330,Slight
34170,Slight
19059,Slight
18908,Slight
30437,Slight
6489,Slight
29226,Slight
24069,Slight
8778,Slight
179,Slight
29588,Slight
29032,Slight
12586,Slight
16978,Slight
12492,Slight
13070,Slight
30932,Slight
19427,Slight
17283,Slight
14428,Slight
3810,Slight
20655,Slight
35171,Slight
10270,Slight
33222,Slight
1296,Slight
5580,Slight
5264,Slight
3734,Slight
772,Slight
6464,Slight
21391,Slight
10453,Slight
6197,Slight
31137,Slight
3564,Slight
28790,Slight
2418,Slight
21245,Slight
12491,Slight
19331,Slight
3958,Slight
9481,Slight
1849,Slight
9691,Slight
25098,Slight
2181,Slight
2215,Slight
29687,Slight
8752,Slight
11591,Slight
31814,Slight
22752,Slight
21493,Slight
17283,Slight
2899,Slight
11344,Slight
26208,Slight
16157,Slight
24054,Slight
3689,Slight
6491,Slight
16626,Slight
1536,Slight
13021,Slight
2085,Slight
28100,Assistance
31910,Assistance
9477,Assistance
33234,Assistance
5813,Assistance
19491,Assistance
17049,Assistance
2838,Assistance
16137,Assistance
24055,Assistance
1715,Assistance
35753,Assistance
1366,Assistance
12523,Assistance
23098,Assistance
26643,Assistance
32359,Assistance
2183,Assistance
15356,Assistance
28094,Assistance
11688,Assistance
33305,Assistance
11141,Assistance
19424,Assistance
31631,Assistance
32452,Assistance
23103,Assistance
9466,Assistance
33707,Assistance
3161,Assistance
2433,Assistance
10311,Assistance
21079,Assistance
31479,Assistance
7975,Assistance
20612,Assistance
12516,Assistance
13610,Assistance
18659,Assistance
8457,Assistance
35125,Assistance
16431,Assistance
28523,Assistance
13067,Assistance
23551,Assistance
6219,Assistance
21082,Assistance
28952,Assistance
33963,Assistance
34276,Assistance
35842,Assistance
33425,Assistance
2014,Assistance
12303,Assistance
25523,Assistance
2656,Assistance
23634,Assistance
20522,Assistance
16268,Assistance
5469,Assistance
33124,Assistance
33181,Assistance
30950,Assistance
5520,Assistance
10733,Assistance
5116,Assistance
21778,Assistance
17496,Assistance
15357,Assistance
23695,Assistance
33715,Assistance
35347,Assistance
30710,Assistance
34693,Assistance
33794,Assistance
15354,Assistance
3022,Assistance
18935,Assistance
32288,Assistance
19253,Assistance
28735,Assistance
3785,Assistance
27573,Assistance
14499,Assistance
297,Assistance
32092,Assistance
25255,Assistance
3125,Assistance
12094,Assistance
12616,Assistance
16046,Assistance
31635,Assistance
12479,Assistance
16094,Assistance
5443,Assistance
9082,Assistance
20461,Assistance
14176,Assistance
32077,Assistance
1764,Assistance
15442,Assistance
20027,Assistance
33455,Assistance
33846,Assistance
26585,Assistance
12481,Assistance
21146,Assistance
29535,Assistance
11149,Assistance
34859,Assistance
31955,Assistance
10504,Assistance
7965,Assistance
2657,Assistance
2620,Assistance
15375,Assistance
2359,Assistance
33755,Assistance
15321,Assistance
31767,Assistance
11140,Assistance
25907,Assistance
18821,Assistance
2372,Assistance
33010,Assistance
2934,Assistance
27163,Assistance
11658,Assistance
20291,Assistance
20496,Assistance
11470,Assistance
2801,Assistance
5164,Assistance
34649,Assistance
34878,Assistance
22057,Assistance
35006,Assistance
13888,Assistance
34257,Assistance
5521,Assistance
25781,Assistance
33784,Assistance
18652,Assistance
35075,Assistance
3920,Assistance
1841,Assistance
17752,Assistance
17286,Assistance
21964,Assistance
33865,Assistance
23733,Assistance
9215,Assistance
34875,Assistance
18385,Assistance
20580,Assistance
3820,Assistance
20027,Assistance
34128,Assistance
18720,Assistance
3956,Assistance
9721,Assistance
1839,Assistance
31930,Assistance
23520,Assistance
16945,Assistance
9813,Assistance
33789,Assistance
33516,Assistance
35055,Assistance
28827,Assistance
14369,Assistance
18386,Assistance
1840,Assistance
31231,Assistance
34592,Assistance
14157,Assistance
5520,Assistance
20803,Assistance
32205,Assistance
21362,Assistance
9364,Assistance
30384,Assistance
3079,Assistance
2043,Assistance
4917,Assistance
13677,Assistance
9217,Assistance
18538,Assistance
9125,Assistance
35775,Assistance
19561,Assistance
17813,Assistance
11658,Assistance
18781,Assistance
2892,Assistance
5438,Assistance
3074,Assistance
31484,Assistance
32288,Assistance
26065,Assistance
33787,Assistance
21757,Assistance
5519,Assistance
15355,Assistance
27164,Assistance
30791,Assistance
5274,Assistance
18822,Assistance
16644,Assistance
8556,Assistance
31483,Assistance
35774,Assistance
33781,Assistance
32682,Assistance
34623,Assistance
2424,Assistance
10171,Assistance
17095,Assistance
2561,Assistance
33797,Assistance
35342,Assistance
10178,Assistance
17572,Assistance
20108,Assistance
7914,Assistance
33312,Assistance
2893,Assistance
8880,Assistance
8048,Assistance
35384,Assistance
34566,Assistance
14158,Assistance
14140,Assistance
12589,Assistance
19424,Assistance
2184,Assistance
16262,Assistance
2448,Assistance
34576,Assistance
28513,Assistance
22058,Assistance
18781,Assistance
13372,Assistance
3199,Assistance
8783,Assistance
33021,Assistance
19483,Assistance
18780,Assistance
30528,Assistance
6130,Assistance
17001,Assistance
12478,Assistance
28737,Assistance
32822,Assistance
8667,Assistance
12302,Assistance
33878,Assistance
21144,Assistance
5520,Assistance
2183,Assistance
29029,Assistance
8361,Assistance
12133,Assistance
17040,Assistance
31178,Assistance
9436,Assistance
7859,Assistance
9343,Assistance
34924,Assistance
23483,Assistance
3410,Assistance
31170,Assistance
31825,Assistance
18935,Assistance
35231,Assistance
33779,Assistance
35749,Assistance
12093,Assistance
25219,Assistance
14177,Assistance
34280,Assistance
36064,Assistance
34448,Assistance
35752,Assistance
13415,Assistance
32287,Assistance
20381,Assistance
26584,Assistance
21362,Assistance
28179,Assistance
31366,Assistance
18291,Assistance
8880,Assistance
25908,Assistance
28735,Assistance
8150,Assistance
19127,Assistance
22059,Assistance
2374,Assistance
9473,Assistance
1547,Assistance
5088,Assistance
29426,Assistance
14867,Assistance
6683,Assistance
21001,Assistance
10401,Assistance
29018,Assistance
33965,Assistance
31564,Assistance
33780,Assistance
27833,Assistance
11569,Assistance
11023,Assistance
9257,Assistance
34241,Assistance
5482,Assistance
34292,Assistance
32211,Assistance
7905,Assistance
31478,Assistance
21215,Assistance
12733,Assistance
15442,Assistance
202,Assistance
3157,Assistance
35410,Assistance
32805,Assistance
34667,Assistance
28046,Assistance
32196,Assistance
23732,Assistance
34960,Assistance
34791,Assistance
3161,Assistance
18384,Assistance
2284,Assistance
21145,Assistance
19564,Assistance
33783,Assistance
14176,Assistance
15393,Assistance
10593,Assistance
9437,Assistance
18299,Assistance
9462,Assistance
3775,Assistance
7974,Assistance
27860,Assistance
16437,Assistance
15580,Assistance
15626,Assistance
33761,Assistance
5469,Assistance
20506,Assistance
35530,Assistance
11785,Assistance
36056,Assistance
5440,Assistance
8666,Assistance
12580,Assistance
1842,Assistance
9173,Assistance
12485,Assistance
34131,Assistance
20644,Assistance
8966,Assistance
2434,Assistance
16728,Assistance
31289,Assistance
21392,Assistance
28385,Assistance
28770,Assistance
23709,Assistance
20969,Assistance
8457,Assistance
2419,Assistance
10109,Assistance
12716,Assistance
3787,Assistance
23332,Assistance
9467,Assistance
6426,Assistance
9553,Assistance
21081,Assistance
13625,Assistance
31478,Assistance
5331,Assistance
24510,Assistance
33482,Assistance
34006,Assistance
8187,Assistance
20290,Assistance
3777,Assistance
35771,Assistance
35409,Assistance
31484,Assistance
28736,Assistance
25906,Assistance
2230,Assistance
1878,Assistance
34005,Assistance
15353,Assistance
8361,Assistance
33662,Assistance
32169,Assistance
24623,Assistance
13595,Assistance
22020,Assistance
20521,Assistance
26236,Assistance
20497,Assistance
15352,Assistance
9352,Assistance
31449,Assistance
2208,Assistance
35343,Assistance
8864,Assistance
22054,Assistance
19253,Assistance
9971,Assistance
10079,Assistance
28669,Assistance
28628,Assistance
20437,Assistance
13912,Assistance
25589,Assistance
13283,Assistance
25254,Assistance
11784,Assistance
33166,Assistance
12794,Assistance
31433,Assistance
15352,Assistance
17988,Assistance
15356,Assistance
1407,Assistance
31625,Assistance
29811,Assistance
10596,Assistance
3075,Assistance
1840,Assistance
14973,Assistance
25220,Assistance
21674,Assistance
13889,Assistance
18290,Assistance
33123,Assistance
9970,Assistance
32004,Assistance
21080,Assistance
8916,Assistance
23155,Assistance
34990,Assistance
34658,Assistance
33782,Assistance
6113,Assistance
1406,Assistance
13958,Assistance
32041,Assistance
14211,Assistance
1763,Assistance
11022,Assistance
20255,Assistance
1364,Assistance
30384,Assistance
15353,Assistance
33932,Assistance
14823,Assistance
16200,Assistance
27832,Assistance
16585,Assistance
9214,Assistance
33718,Assistance
1716,Assistance
35071,Assistance
20376,Assistance
27392,Assistance
35744,Assistance
18935,Assistance
31489,Assistance
10526,Assistance
6268,Assistance
29591,Assistance
33714,Assistance
5581,Assistance
13911,Assistance
27987,Assistance
14293,Assistance
34134,Assistance
18384,Assistance
7732,Assistance
18561,Assistance
32640,Assistance
25257,Assistance
24221,Assistance
3776,Assistance
14013,Assistance
17822,Assistance
4669,Assistance
28099,Assistance
33708,Assistance
28103,Assistance
8309,Assistance
34444,Assistance
6694,Assistance
12166,Assistance
10037,Assistance
9465,Assistance
33961,Assistance
12165,Assistance
13188,Assistance
8747,Assistance
9182,Assistance
23572,Assistance
8783,Assistance
2800,Assistance
31483,Assistance
8748,Assistance
30385,Assistance
33796,Assistance
27668,Assistance
32533,Assistance
5525,Assistance
33437,Assistance
2207,Assistance
29698,Assistance
2044,Assistance
35346,Assistance
24369,Assistance
17020,Assistance
10038,Assistance
18640,Assistance
30385,Assistance
3158,Assistance
31433,Assistance
22224,Assistance
30608,Assistance
32138,Assistance
35726,Assistance
3061,Assistance
11927,Assistance
8557,Assistance
17752,Assistance
34478,Assistance
17095,Assistance
32969,Assistance
176,Assistance
9034,Assistance
6306,Assistance
28738,Assistance
18661,Assistance
31068,Assistance
16801,Assistance
32180,Assistance
20496,Assistance
18872,Assistance
29066,Assistance
30386,Assistance
572,Assistance
10145,Assistance
19425,Assistance
26182,Assistance
31630,Assistance
27613,Assistance
2218,Assistance
36055,Assistance
12301,Assistance
10597,Assistance
24259,Assistance
34448,Assistance
34879,Assistance
9462,Assistance
24988,Assistance
4919,Assistance
18211,Assistance
5341,Assistance
8775,Assistance
3157,Assistance
24165,Assistance
32678,Assistance
15355,Assistance
33866,Assistance
18344,Assistance
33438,Assistance
32208,Assistance
3572,Assistance
23710,Assistance
34481,Assistance
8772,Assistance
7873,Assistance
28771,Assistance
3021,Assistance
10145,Assistance
21721,Assistance
2211,Assistance
35484,Assistance
9183,Assistance
35453,Assistance
35138,Assistance
33070,Assistance
33666,Assistance
9342,Assistance
35074,Assistance
15354,Assistance
12515,Assistance
34259,Assistance
20611,Assistance
15353,Assistance
11148,Assistance
17013,Assistance
12799,Assistance
34790,Assistance
27554,Assistance
8749,Assistance
33234,Assistance
10918,Assistance
12799,Assistance
5288,Assistance
21341,Assistance
17756,Assistance
8187,Assistance
32091,Assistance
16657,Assistance
12484,Assistance
10150,Assistance
32164,Assistance
12303,Assistance
31180,Assistance
8665,Assistance
33788,Assistance
20436,Assistance
17755,Assistance
10899,Assistance
35453,Assistance
26644,Assistance
11849,Assistance
6369,Assistance
25391,Assistance
20497,Assistance
15077,Assistance
11414,Assistance
7974,Assistance
18641,Assistance
34593,Assistance
21113,Assistance
2365,Assistance
33304,Assistance
24928,Assistance
30659,Assistance
3037,Assistance
33456,Assistance
12798,Assistance
33507,Assistance
35516,Assistance
27901,Assistance
24619,Assistance
6371,Assistance
5522,Assistance
10172,Assistance
15355,Assistance
28928,Assistance
21147,Assistance
17823,Assistance
18238,Assistance
8808,Assistance
15558,Assistance
5522,Assistance
8339,Assistance
33300,Assistance
8869,Assistance
26716,Assistance
34023,Assistance
32591,Assistance
8077,Assistance
33785,Assistance
5521,Assistance
29590,Assistance
1406,Assistance
23275,Assistance
32612,Assistance
33022,Assistance
34649,Assistance
19477,Assistance
32535,Assistance
30386,Assistance
15053,Assistance
35087,Assistance
2618,Assistance
36014,Assistance
12302,Assistance
33009,Assistance
30191,Assistance
9466,Assistance
26583,Assistance
27980,Assistance
12795,Assistance
34258,Assistance
35881,Assistance
12166,Assistance
13595,Assistance
14177,Assistance
30710,Assistance
11594,Assistance
34961,Assistance
12303,Assistance
15352,Assistance
8663,Assistance
2420,Assistance
14663,Assistance
33069,Assistance
18537,Assistance
16627,Assistance
33721,Assistance
31485,Assistance
31179,Assistance
18228,Assistance
22423,Assistance
35404,Assistance
35561,Assistance
8408,Assistance
33747,Assistance
32076,Assistance
34861,Assistance
28459,Assistance
26064,Assistance
